universe_id,target,logm_mean,logm_std,logm_min,logm_max,logm_median,x_std,y_std,z_std,position_spread,vx_mean,vy_mean,vz_mean,vx_std,vy_std,vz_std,velocity_spread,velocity_norm_mean,velocity_norm_std
LH_118,0.1873999983072281,0.2194462,0.17589572,0.0,1.0,0.18871418,0.31653643,0.28485507,0.3331131,0.3115015,0.5194048,0.49046925,0.44429097,0.14407009,0.11269083,0.13476011,0.130507,0.86181986,0.12891197
LH_119,0.3686000108718872,0.25731036,0.21283853,0.0,1.0,0.19764876,0.32694566,0.31684294,0.29033625,0.31137493,0.5542693,0.49034655,0.5227768,0.18281977,0.20622723,0.16435058,0.18446589,0.94562227,0.17237248
LH_120,0.4081999957561493,0.23154905,0.20162444,0.0,1.0,0.19747981,0.27805096,0.32718816,0.25778183,0.28767362,0.4086898,0.54289293,0.4441724,0.15813325,0.14903937,0.16153185,0.15623482,0.8434648,0.14466397
LH_121,0.23180000483989716,0.15233666,0.1611675,0.0,1.0,0.118967906,0.23643771,0.28021267,0.3532656,0.28997198,0.51827353,0.51152873,0.4799663,0.15665266,0.13098879,0.13559651,0.14107932,0.8922482,0.15688887
LH_122,0.3001999855041504,0.17029251,0.16608945,0.0,1.0,0.121518046,0.23917545,0.20146719,0.2908796,0.24384077,0.518458,0.3316272,0.5391518,0.15342258,0.1552755,0.1445399,0.15107934,0.8494617,0.12812257
LH_123,0.2946000099182129,0.25617325,0.21749632,0.0,1.0,0.20568588,0.3175822,0.27904838,0.29131126,0.2959806,0.597549,0.5931564,0.4936695,0.13318981,0.18915573,0.16846684,0.16360413,1.0052693,0.15473557
LH_124,0.39419999718666077,0.28289565,0.24167453,0.0,1.0,0.20403546,0.30494794,0.3472104,0.31906733,0.32374188,0.37928298,0.5944135,0.45665133,0.119813,0.14002693,0.16072698,0.14018898,0.86228037,0.14826323
LH_125,0.41019999980926514,0.19055063,0.18534346,0.0,1.0,0.1338018,0.27369815,0.28388497,0.28759548,0.2817262,0.45747072,0.5749068,0.45886627,0.20079039,0.13940199,0.14844303,0.16287847,0.9004234,0.14621316
LH_126,0.3513999879360199,0.27156752,0.21784812,0.0,1.0,0.21696895,0.26682538,0.3176662,0.32388526,0.3027923,0.48807916,0.5281844,0.4291277,0.15573941,0.19674426,0.1733315,0.1752717,0.873599,0.17658477
LH_127,0.14419999718666077,0.28442037,0.21574348,0.0,1.0,0.26215538,0.22257127,0.2686672,0.2528691,0.24803586,0.49681666,0.4624983,0.63541794,0.23619546,0.16366751,0.15185446,0.18390583,0.9671072,0.18661799
LH_128,0.1581999957561493,0.19385959,0.16358964,0.0,1.0,0.16878673,0.32101876,0.2631671,0.25548607,0.27989066,0.44446343,0.51514024,0.4013236,0.17011079,0.19177817,0.20302086,0.18830328,0.83678705,0.17521214
LH_129,0.43299999833106995,0.23925729,0.2187543,0.0,1.0,0.18287002,0.2514753,0.30083922,0.27023527,0.27418327,0.5312465,0.6313399,0.48505268,0.18272734,0.14532718,0.11096868,0.14634107,0.9790139,0.15634581
LH_130,0.436599999666214,0.22942452,0.20252946,0.0,1.0,0.18209133,0.2817452,0.30483696,0.28186676,0.28948298,0.5816282,0.39800075,0.4182129,0.19235195,0.1287632,0.14589737,0.15567084,0.8541801,0.12976807
LH_131,0.40860000252723694,0.22388913,0.21567167,0.0,1.0,0.15769278,0.2372038,0.23930137,0.35072616,0.27574375,0.6748609,0.49307826,0.44104084,0.16589454,0.13851549,0.19883962,0.16774988,0.97771096,0.15299182
LH_132,0.1542000025510788,0.2550248,0.20858535,0.0,1.0,0.18476096,0.39705408,0.2780301,0.2719899,0.31569135,0.5139058,0.6823375,0.6277935,0.23484783,0.12071907,0.1965365,0.18403447,1.0937331,0.1894978
LH_133,0.10459999740123749,0.20944315,0.15990433,0.0,1.0,0.1985794,0.3047654,0.23154223,0.2988166,0.27837476,0.33740032,0.5503688,0.54967743,0.17374876,0.13764803,0.19920255,0.17019977,0.87874466,0.18845472
LH_134,0.32899999618530273,0.17751671,0.17593634,0.0,1.0,0.1256841,0.27730286,0.30523458,0.36005393,0.3141971,0.32398263,0.5326873,0.56532604,0.120259486,0.1332995,0.14319427,0.1322511,0.8626889,0.1296818
LH_135,0.10700000077486038,0.19930409,0.17718542,0.0,1.0,0.14639798,0.27488673,0.28953803,0.2960027,0.28680918,0.5027263,0.4258246,0.5337988,0.16678229,0.2054623,0.14671277,0.17298579,0.88255197,0.17793101
LH_136,0.20340000092983246,0.19496973,0.18339306,0.0,1.0,0.14545351,0.28621352,0.36407086,0.300018,0.31676748,0.52003235,0.49375454,0.5276945,0.11059859,0.21190141,0.20221712,0.1749057,0.9303547,0.15860343
LH_137,0.3709999918937683,0.29342428,0.24663456,0.0,1.0,0.23562907,0.30568886,0.3370528,0.3046895,0.31581035,0.5605526,0.50600606,0.4362564,0.1816253,0.1863995,0.16195151,0.1766588,0.9069266,0.17895727
LH_138,0.39739999175071716,0.18044643,0.16947514,0.0,1.0,0.14109412,0.30685374,0.33365518,0.30546817,0.3153257,0.36095718,0.7252192,0.3282749,0.15054111,0.0993586,0.113171406,0.12102369,0.8959795,0.08099645
LH_139,0.41819998621940613,0.3115901,0.24224058,0.0,1.0,0.25759372,0.27252543,0.24452643,0.34936133,0.2888044,0.51251936,0.40157372,0.48164028,0.21941055,0.18164895,0.14657512,0.18254489,0.85037935,0.18812642
LH_140,0.3725999891757965,0.24695526,0.22727393,0.0,1.0,0.17194942,0.27107313,0.29554203,0.3110816,0.2925656,0.54330766,0.4802519,0.44630554,0.17766207,0.1464177,0.17354734,0.16587572,0.8832207,0.16749807
LH_141,0.33219999074935913,0.21450597,0.1883837,0.0,1.0,0.16253933,0.2915962,0.22219747,0.28348398,0.2657592,0.48306075,0.46066368,0.5206576,0.18360956,0.11854418,0.21078733,0.17098033,0.88376486,0.16673072
LH_142,0.11779999732971191,0.18260765,0.17323102,0.0,1.0,0.13176699,0.3024131,0.28795296,0.26097748,0.2837812,0.5020788,0.42965934,0.6648716,0.12694404,0.10716324,0.109288745,0.11446533,0.95240295,0.10590464
LH_143,0.367000013589859,0.20981115,0.19039498,0.0,1.0,0.14951873,0.32162833,0.2932329,0.24106237,0.28530785,0.54251367,0.42891842,0.61473703,0.13556372,0.11381042,0.13288908,0.12742108,0.9414515,0.13730426
LH_144,0.210999995470047,0.2416502,0.2088645,0.0,1.0,0.17534177,0.27253148,0.21139339,0.26375753,0.24922746,0.61310136,0.39004567,0.60924995,0.21676,0.22934754,0.17029446,0.20546734,0.99437296,0.1975406
LH_145,0.121799997985363,0.1905638,0.17868945,0.0,1.0,0.15266114,0.2823679,0.28989944,0.26390004,0.27872244,0.57742864,0.4116535,0.4861964,0.18746594,0.16453303,0.17937073,0.17712323,0.8962914,0.1741254
LH_146,0.2897999882698059,0.213781,0.20636657,0.0,1.0,0.15861288,0.32498646,0.27442446,0.26977602,0.28972897,0.5941683,0.46000618,0.44557765,0.18128699,0.19867224,0.15550722,0.17848884,0.9129808,0.16175668
LH_147,0.35019999742507935,0.18981527,0.20475636,0.0,1.0,0.10689935,0.2703421,0.31257978,0.3064243,0.29644874,0.42236438,0.6613281,0.58652,0.1969466,0.14746457,0.14900881,0.16447334,1.0114262,0.13966699
LH_148,0.4650000035762787,0.18876,0.20352636,0.0,1.0,0.11407262,0.25167158,0.3098104,0.3369134,0.29946512,0.4639851,0.6327236,0.45404062,0.19367053,0.15513578,0.14790413,0.16557015,0.93924063,0.15182976
LH_149,0.10899999737739563,0.23257834,0.21288522,0.0,1.0,0.18333003,0.2965991,0.35226023,0.24496408,0.29794118,0.4242766,0.53263724,0.507868,0.16850993,0.1731962,0.20291035,0.18153882,0.89220124,0.15869817
LH_150,0.33660000562667847,0.24074827,0.23503986,0.0,1.0,0.12667447,0.26572928,0.29543063,0.2928131,0.2846577,0.54798317,0.47522193,0.5500902,0.14420043,0.14910166,0.14906941,0.14745717,0.933304,0.15136401
LH_151,0.4821999967098236,0.24232964,0.23470677,0.0,1.0,0.15546274,0.27764314,0.26037985,0.25504228,0.2643551,0.5995208,0.4880203,0.47797146,0.122428335,0.19863398,0.1399462,0.1536695,0.936681,0.15067692
LH_152,0.43140000104904175,0.167933,0.15976351,0.0,1.0,0.11367321,0.30395517,0.36834344,0.33125,0.3345162,0.507154,0.6944549,0.3669306,0.121414796,0.16369833,0.1480047,0.14437263,0.96077937,0.12024156
LH_153,0.15219999849796295,0.25534484,0.20739056,0.0,1.0,0.2233144,0.21955933,0.25057065,0.21591395,0.22868133,0.53132325,0.6550857,0.41180268,0.19798864,0.13573016,0.14515725,0.15962535,0.96598464,0.16306385
LH_154,0.4142000079154968,0.22296688,0.19430035,0.0,1.0,0.20205522,0.29536968,0.3167518,0.32583708,0.31265283,0.5216935,0.5330295,0.3550638,0.17169002,0.1915755,0.1983421,0.18720256,0.8663618,0.19310728
LH_155,0.2865999937057495,0.25154102,0.21845627,0.0,1.0,0.2006475,0.23213668,0.27258644,0.30030102,0.26834136,0.629743,0.5443922,0.46159145,0.110226355,0.18111041,0.1347162,0.14201766,0.97369313,0.1450057
LH_156,0.16699999570846558,0.21513924,0.18367864,0.0,1.0,0.1702908,0.29205152,0.22541654,0.28199854,0.26648888,0.65343225,0.38806397,0.6444358,0.14963959,0.16330953,0.14187682,0.15160865,1.0228246,0.12603931
LH_157,0.22020000219345093,0.2033531,0.19561815,0.0,1.0,0.1506071,0.29618987,0.36486015,0.23093632,0.29732877,0.4499208,0.53779256,0.4792425,0.20754153,0.16592292,0.21557572,0.19634672,0.89309585,0.20193973
LH_158,0.29420000314712524,0.21648228,0.20296425,0.0,1.0,0.1825269,0.20841962,0.27266037,0.2359561,0.23901205,0.7041798,0.5110972,0.571303,0.17490368,0.19545978,0.19941589,0.18992643,1.0723546,0.20517077
LH_159,0.28780001401901245,0.16880816,0.18560103,0.0,1.0,0.10954423,0.3064758,0.23197469,0.31176874,0.2834064,0.48433402,0.3885693,0.79568815,0.16152234,0.18279748,0.14034458,0.16155478,1.0358618,0.1577224
LH_160,0.3125999867916107,0.18986006,0.19732644,0.0,1.0,0.12942322,0.2609097,0.3064875,0.23851717,0.26863813,0.43359277,0.5202171,0.6159598,0.16128391,0.20723642,0.1718285,0.18011628,0.9468002,0.20022203
LH_161,0.10419999808073044,0.21195914,0.1662125,0.0,1.0,0.17758995,0.326213,0.2831851,0.2956106,0.30166957,0.51794404,0.5157722,0.40789142,0.18876474,0.22878662,0.20108819,0.20621319,0.88672465,0.20686688
LH_162,0.47380000352859497,0.20598425,0.18320464,0.0,1.0,0.15142398,0.31841806,0.32690522,0.27890897,0.30807742,0.5786184,0.44643044,0.42082116,0.15865447,0.21940206,0.15971757,0.17925803,0.8842368,0.16772977
LH_163,0.23420000076293945,0.21529509,0.235407,0.0,1.0,0.12518969,0.28021207,0.22834982,0.24581872,0.2514602,0.47615975,0.4576013,0.47250134,0.16649422,0.13349201,0.12328183,0.14108934,0.83449227,0.15409788
LH_164,0.2093999981880188,0.25854483,0.228264,0.0,1.0,0.21956304,0.33471376,0.2987374,0.25802645,0.2971592,0.5454714,0.53220594,0.5438699,0.18649192,0.1612929,0.15268622,0.16682367,0.96464896,0.17359968
LH_165,0.4214000105857849,0.20662491,0.20669915,0.0,1.0,0.15645826,0.2539724,0.31541592,0.2851741,0.28485417,0.4063887,0.5959032,0.3687421,0.17116424,0.19190279,0.12315422,0.16207375,0.8388452,0.1839913
LH_166,0.16899999976158142,0.2015864,0.18584484,0.0,1.0,0.1521171,0.28487512,0.25509456,0.29154345,0.27717105,0.57486933,0.5976363,0.4540156,0.1638332,0.17359006,0.19045646,0.1759599,0.97271675,0.20210023
LH_167,0.2549999952316284,0.2672623,0.24549201,0.0,1.0,0.18254116,0.28965607,0.25925416,0.20296404,0.25062475,0.5816154,0.390532,0.47102454,0.13976343,0.1782293,0.16873619,0.16224296,0.8751793,0.16275257
LH_168,0.11259999871253967,0.2723874,0.22634917,0.0,1.0,0.22052123,0.19707994,0.28540817,0.21489163,0.23245995,0.54622614,0.53574675,0.43412244,0.20242032,0.18487638,0.20053014,0.19594228,0.92472315,0.18466935
LH_169,0.44020000100135803,0.24444017,0.20921211,0.0,1.0,0.17373303,0.27897716,0.22667153,0.30474418,0.270131,0.3592441,0.34323424,0.41297284,0.15210138,0.15302935,0.1437739,0.14963488,0.68024385,0.14800212
LH_170,0.35580000281333923,0.24714291,0.23969352,0.0,1.0,0.17671023,0.30216753,0.30082563,0.2839173,0.2956368,0.47264045,0.60719514,0.47641128,0.17159481,0.1868262,0.13912554,0.16584885,0.9360981,0.16268909
LH_171,0.2329999953508377,0.18943357,0.20621327,0.0,1.0,0.11555734,0.2910963,0.2938887,0.29694474,0.29397655,0.46222854,0.46008313,0.4721478,0.16917534,0.12841365,0.15957184,0.15238695,0.8313013,0.1666345
LH_172,0.3901999890804291,0.255465,0.22482698,0.0,1.0,0.2006,0.29066277,0.25093672,0.28546724,0.27568892,0.45013508,0.43224406,0.3069342,0.19654147,0.16452508,0.15012611,0.17039756,0.7317388,0.19094054
LH_173,0.43779999017715454,0.25579408,0.23026566,0.0,1.0,0.1704478,0.26647478,0.25839847,0.30901226,0.27796185,0.51794016,0.37749073,0.47376424,0.20279759,0.15922043,0.17281958,0.17827918,0.83437043,0.18810754
LH_174,0.4302000105381012,0.28150713,0.25006554,0.0,1.0,0.19628209,0.2903559,0.2549596,0.3235675,0.28962767,0.48847175,0.46519902,0.5196696,0.20285073,0.2256308,0.16060571,0.19636242,0.89769256,0.19253932
LH_175,0.38499999046325684,0.33590043,0.28419653,0.0,1.0,0.26183057,0.2663593,0.3352165,0.27723056,0.29293546,0.5304307,0.48198262,0.6448414,0.1656019,0.19438963,0.17465682,0.17821611,0.9974087,0.17428851
LH_176,0.23499999940395355,0.21927106,0.20893982,0.0,1.0,0.15813237,0.24327087,0.33452418,0.28443918,0.28741142,0.4112577,0.3439206,0.4633661,0.13155887,0.1724779,0.15555446,0.1531971,0.74261606,0.14797734
LH_177,0.27140000462532043,0.23813586,0.20481816,0.0,1.0,0.18317959,0.27944398,0.30720106,0.27145395,0.28603297,0.4130317,0.430286,0.5553968,0.1250361,0.18674868,0.14723623,0.15300702,0.8449091,0.15007734
LH_178,0.22139999270439148,0.20949884,0.17614728,0.0,1.0,0.15109803,0.2589543,0.33136067,0.30066866,0.29699454,0.5325817,0.44023418,0.4835941,0.1196105,0.14491183,0.1619758,0.14216605,0.8606872,0.17908828
LH_179,0.12700000405311584,0.27272853,0.20262074,0.0,1.0,0.26136363,0.29361114,0.28527185,0.32421824,0.30103377,0.5149147,0.44092438,0.43124035,0.15195052,0.17247424,0.19800118,0.17414196,0.83787084,0.1885014
LH_180,0.46380001306533813,0.25406173,0.22847389,0.0,1.0,0.18891728,0.25081104,0.24131781,0.27105403,0.2543943,0.60259026,0.59517443,0.5780823,0.16875325,0.19893412,0.16216694,0.1766181,1.0587173,0.15809913
LH_181,0.387800008058548,0.22722358,0.21215329,0.0,1.0,0.14835572,0.22283603,0.27236605,0.27459702,0.2565997,0.3525361,0.48783427,0.35007754,0.18174458,0.16381316,0.13857302,0.16137691,0.7247316,0.19659813
LH_182,0.3937999904155731,0.23583016,0.22071804,0.0,1.0,0.1746678,0.30180252,0.29862407,0.28325042,0.294559,0.5626732,0.51519984,0.5353677,0.19418962,0.1669518,0.20072907,0.18729018,0.96710557,0.19807146
LH_183,0.4814000129699707,0.26073983,0.21228594,0.0,1.0,0.2029667,0.2621097,0.28032202,0.2810263,0.274486,0.37138775,0.41430408,0.3003645,0.1480305,0.1634019,0.13845494,0.14996244,0.66642356,0.15316053
LH_184,0.10779999941587448,0.18143567,0.1424683,0.0,1.0,0.16381383,0.35353622,0.22059307,0.26620018,0.2801098,0.34097126,0.6130867,0.48014367,0.1631954,0.16593541,0.18405117,0.17106068,0.8835295,0.1734716
LH_185,0.44179999828338623,0.22585046,0.22738728,0.0,1.0,0.14695996,0.25941187,0.29236042,0.26447985,0.27208403,0.5893239,0.535474,0.5878549,0.16190934,0.21995163,0.12214637,0.16800244,1.0214031,0.1608024
LH_186,0.24140000343322754,0.22737208,0.22476466,0.0,1.0,0.15682316,0.25873446,0.27166137,0.31996483,0.28345355,0.6262717,0.40776017,0.5983586,0.13691461,0.1571082,0.13810034,0.14404105,0.97954774,0.1396575
LH_187,0.31619998812675476,0.18205637,0.1893175,0.0,1.0,0.1270808,0.28624368,0.19412696,0.3017069,0.2606925,0.59686667,0.5466628,0.47918758,0.12655929,0.1703114,0.16901195,0.15529422,0.96977746,0.13353172
LH_188,0.28619998693466187,0.23603168,0.21287519,0.0,1.0,0.17246681,0.28050655,0.31839254,0.29359135,0.29749683,0.53867376,0.3062331,0.32875168,0.17195186,0.13637513,0.147078,0.15180166,0.7294227,0.17252848
LH_189,0.3073999881744385,0.26044345,0.2305558,0.0,1.0,0.19739121,0.27288175,0.2663514,0.36647886,0.301904,0.46336022,0.40856564,0.55598986,0.16441305,0.17639115,0.19686893,0.17922437,0.8665072,0.19188897
LH_190,0.31060001254081726,0.2415852,0.24062103,0.0,1.0,0.15287727,0.32139516,0.24864103,0.23076992,0.26693538,0.38355142,0.4199645,0.4593569,0.13421568,0.16787963,0.17120573,0.15776701,0.7655604,0.15465043
LH_191,0.13860000669956207,0.17471844,0.15837343,0.0,1.0,0.13827384,0.28124622,0.29448658,0.30137116,0.292368,0.32335538,0.51049995,0.24681768,0.16825217,0.18849392,0.10577224,0.1541728,0.68594825,0.17489868
LH_192,0.24740000069141388,0.21570872,0.20762795,0.0,1.0,0.14501578,0.26353875,0.25636345,0.2818517,0.2672513,0.5569057,0.39275908,0.5621273,0.16714476,0.17037469,0.17236876,0.16996272,0.9162766,0.16584343
LH_193,0.38420000672340393,0.27286425,0.2581901,0.0,1.0,0.19764419,0.27234077,0.3316813,0.27336633,0.2924628,0.3549796,0.5953367,0.4580849,0.15590519,0.21366361,0.15568879,0.17508586,0.86470324,0.1917399
LH_194,0.41499999165534973,0.17737421,0.16926524,0.0,1.0,0.13995664,0.30137628,0.27477032,0.29058245,0.28890967,0.5843341,0.42055535,0.6058017,0.11233831,0.15828505,0.17798209,0.14953513,0.9688333,0.12657985
LH_195,0.4697999954223633,0.19349754,0.18071654,0.0,1.0,0.13885823,0.24033466,0.26482946,0.33919066,0.28145158,0.5514391,0.280637,0.5521827,0.17882772,0.12423255,0.20268054,0.16858025,0.85845864,0.19821486
LH_196,0.4878000020980835,0.23069197,0.21154207,0.0,1.0,0.15464163,0.30276093,0.29539958,0.30072412,0.29962817,0.4729199,0.3767294,0.49402758,0.16774845,0.17807631,0.15679531,0.16754003,0.81546175,0.17058507
LH_197,0.23579999804496765,0.18772084,0.17774305,0.0,1.0,0.1339597,0.3091805,0.31654328,0.29093677,0.30555353,0.7053637,0.60474795,0.42381358,0.12865223,0.14798968,0.16518153,0.14727448,1.0456532,0.12337947
LH_198,0.21899999678134918,0.2180302,0.1835552,0.0,1.0,0.17905025,0.29515463,0.31548324,0.30376422,0.30480072,0.35362417,0.41757,0.46762353,0.12082733,0.12365155,0.17173856,0.13873917,0.7463297,0.1430439
LH_199,0.4334000051021576,0.19369116,0.18581516,0.0,1.0,0.1308835,0.31495872,0.26067472,0.2520678,0.27590042,0.5869034,0.46281487,0.35459808,0.17592514,0.09149887,0.15030502,0.13924299,0.8503182,0.15252985
LH_200,0.14499999582767487,0.20648547,0.21126921,0.0,1.0,0.1464296,0.34124327,0.29405123,0.23286939,0.28938797,0.49771908,0.6328841,0.48274595,0.1560701,0.17701685,0.18346767,0.17218487,0.97107816,0.16634415
LH_201,0.4966000020503998,0.26783037,0.24617988,0.0,1.0,0.18487616,0.29601905,0.2501367,0.33142173,0.29252586,0.4496228,0.45528108,0.44559464,0.18440469,0.20971397,0.24545692,0.21319185,0.8358723,0.21805456
LH_202,0.4726000130176544,0.2153043,0.21090454,0.0,1.0,0.1199081,0.35075545,0.2986163,0.26826784,0.30587986,0.5679174,0.5770277,0.5647755,0.20118566,0.108792,0.10815277,0.1393768,1.0098372,0.13674699
LH_203,0.4918000102043152,0.2085425,0.21041481,0.0,1.0,0.1379494,0.3072167,0.319707,0.294047,0.30699027,0.44260323,0.4622049,0.38929433,0.21241906,0.15900126,0.16527411,0.17889814,0.78381026,0.2108105
LH_204,0.1850000023841858,0.23715995,0.21930303,0.0,1.0,0.16379166,0.31804106,0.29531813,0.2825222,0.29862714,0.43283096,0.47962734,0.6365233,0.20086195,0.20999962,0.14240117,0.1844209,0.94690967,0.1750209
LH_205,0.305400013923645,0.23850755,0.23350506,0.0,1.0,0.16237353,0.2174362,0.28870592,0.31887427,0.27500546,0.47113192,0.50803876,0.5272703,0.18908359,0.14258376,0.15548466,0.162384,0.9021253,0.15655945
LH_206,0.31540000438690186,0.20284086,0.19109511,0.0,1.0,0.13735193,0.28890565,0.30507827,0.27571306,0.28989896,0.609328,0.425699,0.32432663,0.17290181,0.17486228,0.15699372,0.16825259,0.84652567,0.16186753
LH_207,0.3569999933242798,0.26586407,0.2305721,0.0,1.0,0.18836585,0.30597517,0.2335406,0.31613123,0.28521565,0.5390219,0.48004228,0.56541234,0.18374029,0.17382915,0.19292775,0.18349905,0.9568139,0.16242492
LH_208,0.2937999963760376,0.23540406,0.23795205,0.0,1.0,0.13129458,0.27357274,0.27161595,0.29073846,0.2786424,0.49380955,0.44866374,0.50097096,0.10865762,0.16000588,0.1488551,0.13917287,0.85899997,0.13343227
LH_209,0.35260000824928284,0.23493773,0.22345868,0.0,1.0,0.15567562,0.3284286,0.31727484,0.29317334,0.31295893,0.5557383,0.4132964,0.7303314,0.22252071,0.18562147,0.13542308,0.18118842,1.0418068,0.17318174
LH_210,0.4318000078201294,0.27402997,0.24026157,0.0,1.0,0.1962271,0.29858446,0.2923335,0.296037,0.29565167,0.47490352,0.57963914,0.5183217,0.19814841,0.21758771,0.17833579,0.19802397,0.95583814,0.18696679
LH_211,0.4153999984264374,0.21591407,0.19227874,0.0,1.0,0.16349742,0.28488815,0.3225526,0.31576693,0.3077359,0.48657495,0.491631,0.37973073,0.15726331,0.16131274,0.16086702,0.15981437,0.81287736,0.19624963
LH_212,0.26660001277923584,0.20236978,0.2065924,0.0,1.0,0.15164292,0.2524553,0.2666513,0.2002821,0.23979622,0.4700114,0.53905725,0.46151075,0.14992262,0.14974038,0.24153447,0.18039916,0.89079183,0.18496889
LH_213,0.45019999146461487,0.19636343,0.19634414,0.0,1.0,0.14156379,0.24302767,0.28329244,0.3108798,0.2790666,0.48461473,0.46561196,0.3996495,0.18732597,0.16147526,0.13128637,0.16002919,0.8097177,0.18472752
LH_214,0.4474000036716461,0.21080132,0.19147895,0.0,1.0,0.16578615,0.28990903,0.24616073,0.31553945,0.28386974,0.4690388,0.48703948,0.57045376,0.16224416,0.15285762,0.13863724,0.15124635,0.9152824,0.117427796
LH_215,0.40700000524520874,0.17581081,0.17678274,0.0,1.0,0.124815136,0.28888032,0.28116167,0.26981074,0.2799509,0.5769985,0.5053172,0.4526915,0.19160858,0.12522787,0.14903632,0.15529092,0.9163622,0.16760154
LH_216,0.47940000891685486,0.19157287,0.17939773,0.0,1.0,0.13832319,0.22272937,0.27237284,0.31000116,0.2683678,0.66124046,0.496309,0.43147218,0.1720393,0.1347161,0.11303354,0.13992965,0.95175606,0.1562451
LH_217,0.26260000467300415,0.27809823,0.2258275,0.0,1.0,0.20435007,0.29723254,0.30453837,0.28170022,0.29449037,0.55603,0.48489287,0.4974762,0.15407318,0.18902045,0.17444438,0.17251267,0.92601174,0.15547799
LH_218,0.4830000102519989,0.22607182,0.22662918,0.0,1.0,0.15716314,0.33086362,0.21729115,0.28147367,0.27654278,0.59391034,0.4535584,0.59523994,0.18077748,0.17265403,0.15396455,0.16913204,0.98724693,0.15586461
LH_219,0.490200012922287,0.18728037,0.170123,0.0,1.0,0.1291736,0.24908485,0.3066201,0.31980065,0.29183522,0.7423235,0.2720673,0.492456,0.15495543,0.122397095,0.15125701,0.14286985,0.95351624,0.14232211
LH_220,0.35339999198913574,0.22881596,0.19511904,0.0,1.0,0.17374492,0.295499,0.27956685,0.25313398,0.27606663,0.6276184,0.5462624,0.3298329,0.18027034,0.15285936,0.15060645,0.16124539,0.9247866,0.15624523
LH_221,0.33899998664855957,0.2063549,0.20335937,0.0,1.0,0.14612196,0.2661087,0.23155467,0.3110369,0.26956677,0.52705306,0.41178933,0.41686222,0.15337569,0.1638446,0.19776958,0.17166328,0.826535,0.16568474
LH_222,0.11020000278949738,0.26044202,0.24357109,0.0,1.0,0.18038279,0.2626245,0.29763806,0.21743697,0.2592332,0.6010417,0.36223525,0.47245085,0.17890134,0.14326984,0.21627752,0.17948292,0.8825365,0.19003326
LH_223,0.4406000077724457,0.20251621,0.2038643,0.0,1.0,0.12924676,0.2793751,0.23051271,0.23673227,0.2488734,0.6148206,0.63076186,0.4426798,0.1607192,0.16064745,0.14998195,0.15711622,1.0094066,0.16450366
LH_224,0.4374000132083893,0.23892121,0.23134474,0.0,1.0,0.14869677,0.26169106,0.29276234,0.27719826,0.27721724,0.4108849,0.46236965,0.7251365,0.19589302,0.121144876,0.12746866,0.14816885,0.97684443,0.15332498
LH_225,0.24899999797344208,0.21215573,0.20896594,0.0,1.0,0.14700533,0.21628335,0.26928154,0.337188,0.27425095,0.56724524,0.6024266,0.5448118,0.21191747,0.16677797,0.18508206,0.18792586,1.0284958,0.17515884
LH_226,0.16300000250339508,0.28009298,0.26163715,0.0,1.0,0.18828687,0.28319216,0.34481043,0.26606598,0.29802287,0.4480927,0.52008677,0.48142007,0.19405636,0.20835853,0.19209073,0.19816853,0.8857382,0.19099808
LH_227,0.3330000042915344,0.18477006,0.18206902,0.0,1.0,0.13052437,0.34448904,0.3016553,0.23401177,0.2933854,0.5294166,0.3343372,0.49594033,0.1740127,0.13956083,0.17931639,0.16429664,0.83459604,0.15290993
LH_228,0.4262000024318695,0.22931765,0.2183979,0.0,1.0,0.17547299,0.31780714,0.23349068,0.31373465,0.28834414,0.48609853,0.54772806,0.5080566,0.15782845,0.17200379,0.107161865,0.1456647,0.91584617,0.14705028
LH_229,0.11500000208616257,0.2295997,0.17945549,0.0,1.0,0.18777,0.2901057,0.24424578,0.21086334,0.24840492,0.42652413,0.6704264,0.40765026,0.13584802,0.13321982,0.18171774,0.15026186,0.9180902,0.15461956
LH_230,0.10300000011920929,0.20368153,0.20766872,0.0,1.0,0.13675609,0.2796213,0.19586645,0.23793766,0.23780848,0.4623273,0.45404527,0.58885974,0.16572148,0.20950462,0.21277,0.19599871,0.9208755,0.18781558
LH_231,0.38659998774528503,0.26674944,0.22358744,0.0,1.0,0.20401824,0.3211026,0.2831502,0.26287904,0.28904396,0.493274,0.390399,0.42698038,0.19200961,0.15446259,0.15498169,0.16715129,0.7936627,0.18135105
LH_232,0.21660000085830688,0.2269383,0.22079979,0.0,1.0,0.15477568,0.30501673,0.23852266,0.28680143,0.27678028,0.4281643,0.5285849,0.5012741,0.12831168,0.17970459,0.19865559,0.16889064,0.8801178,0.16618311
LH_233,0.22540000081062317,0.23954897,0.1916558,0.0,1.0,0.2165122,0.31875256,0.32690254,0.24396913,0.29654142,0.47913456,0.5828968,0.53277665,0.20206553,0.14188571,0.19711396,0.18035507,0.9635069,0.15703568
LH_234,0.10740000009536743,0.19663878,0.17312187,0.0,1.0,0.15204674,0.31183982,0.2626876,0.3234686,0.299332,0.34500018,0.37764832,0.43764302,0.18664773,0.1763049,0.19206698,0.18500654,0.72263193,0.1838168
LH_235,0.26499998569488525,0.2126808,0.21914779,0.0,1.0,0.14735283,0.27372447,0.34169716,0.24214305,0.2858549,0.62046695,0.6334176,0.39240983,0.21127671,0.17506962,0.18000995,0.18878543,1.0093465,0.17056681
