universe_id,target,logm_mean,logm_std,logm_min,logm_max,logm_median,x_std,y_std,z_std,position_spread,vx_mean,vy_mean,vz_mean,vx_std,vy_std,vz_std,velocity_spread,velocity_norm_mean,velocity_norm_std
LH_215,0.40700000524520874,-2.6166438e-07,0.9999999,-0.9945025,4.662158,-0.28846562,1.0,0.9999999,1.0,1.0,-8.08388e-09,-9.536743e-09,-1.1920929e-09,1.0000001,1.0,1.0,1.0,1.4277871,0.98052263
LH_216,0.47940000891685486,2.3555756e-06,1.0,-1.0678645,4.506342,-0.2968225,0.99999994,1.0,1.0,1.0,1.1473894e-08,1.4901161e-09,1.1324882e-08,0.99999994,1.0,1.0,1.0,1.3876032,1.0366089
LH_217,0.26260000467300415,-2.3257733e-06,1.0,-1.2314653,3.1966932,-0.32657087,0.99999994,0.99999994,0.99999994,1.0,-2.9802323e-09,-1.2516975e-08,2.8610229e-08,0.9999999,1.0,0.99999994,0.9999998,1.5156393,0.8383536
LH_218,0.4830000102519989,-4.518032e-07,1.0,-0.9975411,3.4149532,-0.30405968,1.0000001,1.0,1.0,1.0,8.34465e-09,-7.152557e-09,-1.0430813e-08,0.99999994,0.9999999,1.0,0.99999994,1.5155121,0.8385838
LH_219,0.490200012922287,-1.9812585e-06,1.0,-1.1008546,4.777246,-0.34155917,0.99999994,0.9999999,0.99999994,0.99999994,-7.152557e-09,-5.3644182e-09,-1.758337e-08,1.0,0.9999999,1.0,0.99999994,1.3774968,1.0500013
LH_220,0.35339999198913574,-4.816055e-07,0.9999999,-1.1726996,3.9523764,-0.28224367,1.0,0.99999994,1.0,1.0,8.419156e-09,-3.5762786e-09,-5.5879354e-09,1.0,0.9999999,0.99999994,0.99999994,1.5314063,0.80919415
LH_221,0.33899998664855957,-3.1828881e-06,1.0,-1.0147334,3.9026694,-0.29619288,1.0000001,1.0,1.0,1.0,1.9446015e-08,7.152557e-09,1.1920929e-09,0.99999994,1.0,1.0,1.0,1.5606091,0.75133157
LH_222,0.11020000278949738,-1.6677379e-06,1.0,-1.0692664,3.036311,-0.328691,1.0,1.0,0.99999994,1.0,5.9604646e-09,2.1457673e-08,-8.34465e-09,1.0,1.0000001,0.99999994,1.0000001,1.5700383,0.73142374
LH_223,0.4406000077724457,-1.975894e-06,0.99999994,-0.99338925,3.9118345,-0.35940504,1.0,0.9999999,0.9999999,0.99999994,4.7683715e-09,2.9802323e-09,-1.1324882e-08,1.0,0.99999994,0.99999994,1.0,1.4921538,0.8794757
LH_224,0.4374000132083893,-5.1140785e-07,1.0,-1.0327501,3.2898033,-0.3900004,1.0,1.0,1.0,0.99999994,-1.1920929e-09,-6.8545343e-09,1.7881393e-09,0.9999999,1.0000001,1.0,0.99999994,1.4597402,0.9322866
LH_225,0.24899999797344208,2.9075145e-06,1.0,-1.0152618,3.7702072,-0.3117723,1.0,1.0,1.0,1.0,-2.2649765e-08,2.9802323e-09,-1.07288365e-08,0.9999999,0.99999994,0.9999999,1.0,1.6047053,0.6518596
LH_226,0.16300000250339508,-2.4199485e-07,1.0,-1.0705401,2.751547,-0.3508912,0.9999999,0.99999994,0.99999994,0.99999994,-4.991889e-09,1.5497207e-08,-6.8545343e-09,0.99999994,0.99999994,1.0,0.99999994,1.5826443,0.70373094
LH_227,0.3330000042915344,4.132986e-06,1.0,-1.0148312,4.4775915,-0.2979362,1.0,1.0,1.0,1.0,1.9073486e-08,-1.1920929e-08,9.536743e-09,0.9999999,1.0,1.0,1.0,1.5029341,0.86092335
LH_228,0.4262000024318695,1.1920929e-09,1.0,-1.0499992,3.528799,-0.24654381,0.99999994,1.0,0.9999999,0.9999998,3.695488e-08,-1.07288365e-08,-1.6018749e-09,1.0,0.99999994,0.9999999,0.99999994,1.4631791,0.9268803
LH_229,0.11500000208616257,4.011393e-06,0.99999994,-1.2794201,4.2929916,-0.23308843,1.0,1.0,1.0,1.0,9.536743e-09,-1.1622905e-08,2.3841857e-09,1.0,1.0000001,0.99999994,1.0,1.4399028,0.962642
LH_230,0.10300000011920929,1.2159347e-06,1.0,-0.9807992,3.8345628,-0.3222691,0.9999999,0.99999994,0.99999994,0.99999994,-1.013279e-08,-5.9604646e-09,6.556511e-09,1.0,1.0,1.0000001,0.99999994,1.5770625,0.71615195
LH_231,0.38659998774528503,-3.4666061e-06,1.0,-1.1930466,3.2794766,-0.28057027,1.0,0.99999994,0.99999994,0.9999998,4.7683715e-09,5.2154064e-10,-8.046627e-09,0.99999994,1.0,1.0,0.9999998,1.4782666,0.9026227
LH_232,0.21660000085830688,-2.0980835e-07,1.0,-1.0278014,3.5011878,-0.32682398,0.99999994,1.0,1.0,0.99999994,-1.0803342e-08,-1.7285346e-08,-2.0861625e-08,1.0,1.0,0.9999999,1.0,1.492511,0.8788689
LH_233,0.22540000081062317,2.4437904e-06,1.0,-1.2498893,3.9677982,-0.12019616,1.0,0.9999999,1.0,1.0,-5.9604646e-09,7.152557e-09,-1.07288365e-08,1.0,0.9999999,1.0,1.0,1.553093,0.7667476
LH_234,0.10740000009536743,-1.9156932e-06,1.0,-1.1358421,4.640436,-0.25757778,0.99999994,1.0,1.0,1.0,-9.536743e-09,5.5134297e-09,2.3841858e-08,0.9999999,1.0,1.0,1.0,1.5706922,0.7300176
LH_235,0.26499998569488525,-4.0638447e-06,0.99999994,-0.9704942,3.5926363,-0.29810402,1.0,1.0,1.0,1.0,1.6465783e-08,-2.026558e-08,1.1920929e-08,1.0,1.0,1.0,0.99999994,1.5780225,0.71403444
LH_236,0.22619999945163727,-3.4582615e-06,1.0,-1.1352955,4.6816387,-0.16448022,1.0,0.9999999,1.0,1.0,7.7486035e-09,-5.9604643e-10,9.536743e-09,1.0,1.0,1.0,1.0,1.4897057,0.8836157
LH_237,0.22100000083446503,6.711483e-07,0.99999994,-1.0714774,3.5399292,-0.3267917,1.0,1.0,1.0,0.99999994,2.1457673e-08,1.1324882e-08,-2.2649765e-08,1.0,1.0,1.0,1.0,1.5005198,0.86512446
LH_238,0.33180001378059387,4.95553e-06,0.99999994,-1.1291484,3.1192605,-0.3012519,1.0,0.99999994,1.0,1.0,-4.172325e-09,-2.3841857e-09,-1.4901161e-09,1.0000001,0.99999994,0.9999999,0.99999994,1.485588,0.89052147
LH_239,0.4009999930858612,3.0994415e-06,0.99999994,-1.0319755,3.1892462,-0.42926273,1.0,1.0,1.0,1.0,3.8743018e-09,3.7252902e-11,9.0897085e-09,1.0,1.0,0.9999999,0.99999994,1.4867004,0.8886629
LH_240,0.24379999935626984,-1.9705296e-06,0.9999999,-1.111396,3.8956206,-0.2552315,1.0,1.0,0.9999999,0.99999994,-4.7683715e-09,2.682209e-08,5.9604646e-09,1.0,0.9999999,1.0,0.99999994,1.3811389,1.0452058
LH_241,0.1234000027179718,-1.4412403e-06,1.0,-1.0252993,4.1849904,-0.3330231,1.0,1.0,1.0,1.0,-3.5762786e-09,-2.9802323e-09,1.5255063e-08,1.0000001,0.99999994,0.99999994,1.0,1.3858826,1.0389079
LH_242,0.3474000096321106,9.679794e-07,1.0,-1.0790157,3.2611027,-0.3381452,0.99999994,1.0000001,1.0,1.0,-1.7881394e-08,1.6093255e-08,-1.1920929e-09,0.99999994,1.0,0.99999994,0.9999998,1.5084541,0.8512143
LH_243,0.412200003862381,2.0474195e-06,0.99999994,-0.9936787,4.116931,-0.33960316,1.0,0.9999999,1.0000001,1.0,-2.771616e-08,-3.308058e-08,1.7881393e-09,1.0,1.0,0.9999999,1.0,1.5479931,0.7769925
LH_244,0.18979999423027039,-3.0660628e-06,1.0,-0.974261,3.7695243,-0.36418152,1.0,1.0,0.9999999,0.99999994,2.6822091e-09,4.172325e-09,2.3841857e-09,0.9999999,1.0,0.99999994,1.0,1.5609947,0.7505299
LH_245,0.43220001459121704,1.4603138e-06,0.9999999,-1.0005752,3.7529159,-0.3858096,1.0,1.0,1.0,1.0,-1.9073486e-08,-1.1324882e-08,-9.536743e-09,1.0,1.0,0.9999999,0.99999994,1.5827824,0.7034193
LH_246,0.2313999980688095,-2.5713443e-06,1.0,-1.0070401,4.0270195,-0.32309484,0.99999994,1.0,0.99999994,0.99999994,-1.7881394e-08,5.066395e-09,-8.046627e-09,1.0,0.99999994,0.99999994,1.0,1.5208862,0.8287973
LH_247,0.19419999420642853,-5.5551527e-07,1.0,-1.0673479,3.848778,-0.29724824,1.0,1.0,1.0,0.99999994,-7.152557e-09,2.475921e-08,-7.7486035e-09,0.99999994,0.9999999,1.0,0.99999994,1.4638797,0.9257734
LH_248,0.15459999442100525,-4.3427945e-06,0.99999994,-1.0243402,3.8690784,-0.34110045,0.9999999,1.0,1.0,1.0,5.9604646e-09,-4.7683715e-09,-2.0191074e-08,1.0,0.99999994,0.99999994,1.0,1.5290768,0.8135869
LH_249,0.4666000008583069,-2.3818016e-06,0.99999994,-0.9930374,4.264752,-0.34769315,1.0,1.0,1.0,1.0,-1.07288365e-08,-1.37090685e-08,-2.1122396e-08,0.99999994,0.9999999,0.99999994,0.9999998,1.4964708,0.8721093
LH_250,0.12620000541210175,-6.7710874e-07,1.0,-1.2739583,3.1651568,-0.20126364,0.9999999,1.0,0.9999999,0.99999994,1.7881394e-08,-4.529953e-08,-7.4505807e-10,1.0,0.99999994,0.99999994,1.0,1.5280327,0.81554633
LH_251,0.41179999709129333,-5.1259995e-08,1.0,-1.0443856,3.500104,-0.31659794,1.0,1.0,1.0,1.0,5.9604643e-10,1.475215e-08,-4.172325e-09,0.99999994,1.0,1.0,0.99999994,1.473247,0.9107925
LH_252,0.36340001225471497,2.2345782e-06,1.0,-0.9393912,3.9276888,-0.34677383,1.0,1.0,1.0,1.0,1.4081597e-08,3.054738e-09,-2.3841857e-09,0.9999999,1.0,1.0,1.0,1.5100812,0.84832484
LH_253,0.27900001406669617,5.9604645e-06,1.0,-1.0031996,3.8162072,-0.3285209,0.9999999,1.0,1.0000001,0.99999994,-6.7055224e-09,0.0,-2.3841858e-08,1.0,1.0,0.9999999,1.0,1.536414,0.79964477
LH_254,0.4002000093460083,4.696846e-07,1.0,-1.1398573,3.9081733,-0.27614656,1.0,0.99999994,0.99999994,0.99999994,1.5422701e-08,8.940697e-09,-4.172325e-09,0.99999994,1.0,1.0,1.0,1.5320898,0.80789906
LH_255,0.3158000111579895,3.361702e-07,0.99999994,-1.1674846,3.3610616,-0.2953446,1.0000001,1.0,1.0,1.0,5.9604643e-10,9.536743e-09,-4.7683715e-09,1.0,1.0,1.0000001,1.0,1.548159,0.7766623
LH_256,0.4381999969482422,2.0825862e-06,1.0,-1.091256,3.8712351,-0.27815992,1.0,1.0,1.0,1.0,-4.7683715e-09,1.7881394e-08,-4.7683715e-09,0.99999994,0.99999994,1.0,1.0,1.4869345,0.8882712
LH_257,0.13580000400543213,-4.3666364e-06,0.99999994,-1.2343302,4.3974547,-0.26936954,1.0,1.0,0.99999994,1.0,-2.2649765e-08,-8.940697e-09,-8.34465e-09,1.0,0.99999994,1.0,1.0,1.5033444,0.86020637
LH_258,0.23100000619888306,-1.9288063e-06,1.0,-1.118714,3.1896756,-0.23427166,1.0,1.0,1.0,1.0,1.4901161e-08,0.0,-7.152557e-09,1.0,1.0,0.9999999,1.0,1.5338778,0.8044991
LH_259,0.18619999289512634,-4.7671797e-06,0.99999994,-1.0760748,4.4923444,-0.24384268,1.0,1.0,0.99999994,1.0,-5.9604646e-09,1.3411045e-08,-1.1920929e-08,1.0,1.0,1.0,1.0,1.4787587,0.9018162
LH_260,0.4025999903678894,-1.5330314e-06,1.0,-1.1186843,2.6965773,-0.30270255,1.0000001,0.9999999,0.99999994,1.0,2.7418137e-08,2.6077032e-10,1.3113022e-08,0.99999994,0.99999994,1.0,1.0,1.4336219,0.97197133
LH_261,0.3057999908924103,6.825328e-06,1.0,-0.9935983,5.1217213,-0.33639842,1.0,1.0,0.99999994,1.0,5.9604646e-09,1.1920929e-09,-1.66893e-08,0.99999994,0.99999994,1.0,1.0,1.423101,0.9873118
LH_262,0.2766000032424927,-6.9737433e-07,0.99999994,-1.086441,4.164446,-0.31658116,0.99999994,1.0,0.9999998,1.0,-1.0766089e-08,-1.9073486e-08,5.9604646e-09,0.99999994,1.0,1.0,1.0,1.4780905,0.9029111
LH_263,0.3677999973297119,-1.5294552e-06,0.9999999,-1.0032821,5.1592937,-0.28835702,1.0,0.9999999,1.0,0.99999994,1.2218952e-08,5.3644182e-09,7.897615e-09,1.0,1.0,1.0,1.0,1.4181889,0.9943542
LH_264,0.3625999987125397,-2.3138523e-06,1.0,-1.1340493,3.7473905,-0.39200115,1.0,0.99999994,1.0,1.0,-1.8179417e-08,2.3841857e-09,-1.07288365e-08,0.99999994,1.0,0.99999994,1.0,1.57933,0.71113753
LH_265,0.2565999925136566,5.916953e-06,1.0,-0.9588951,4.279919,-0.37510398,1.0,0.9999999,1.0,1.0,7.152557e-09,-1.013279e-08,-4.7683715e-09,1.0,1.0,1.0,1.0,1.4278436,0.98044014
LH_266,0.24779999256134033,-1.9741058e-06,1.0,-1.0466483,3.3328922,-0.2810973,1.0,0.9999999,1.0,1.0,7.152557e-09,-1.9967556e-08,-1.37090685e-08,1.0,1.0,1.0,0.99999994,1.5322262,0.80764
LH_267,0.11940000206232071,6.723404e-07,0.9999999,-1.1776339,3.8182433,-0.16250983,1.0,1.0000001,1.0,1.0,-8.642673e-09,2.3841857e-09,8.34465e-09,1.0,1.0,1.0,1.0000001,1.5910474,0.6845205
LH_268,0.29260000586509705,5.543232e-07,0.99999994,-0.9763413,3.3294873,-0.26962557,0.99999994,1.0,0.9999999,1.0,2.3841858e-08,-2.9802323e-09,8.754432e-09,0.9999999,0.9999999,1.0,0.99999994,1.4647527,0.92439145
LH_269,0.3529999852180481,8.85725e-07,1.0000001,-1.3483795,2.603356,-0.29219806,1.0,1.0,0.99999994,1.0,-6.7055224e-09,3.5762786e-09,-8.046627e-09,1.0,1.0,1.0,1.0,1.480195,0.899457
LH_270,0.11659999936819077,4.4703484e-07,0.99999994,-1.3003733,3.7650151,-0.16118544,1.0,0.9999999,1.0,0.9999998,-2.5331974e-09,-1.3113022e-08,-7.152557e-09,1.0,0.99999994,1.0,1.0,1.5615721,0.7493279
LH_271,0.3862000107765198,1.4817715e-06,1.0,-1.0961753,4.2231874,-0.3426508,0.99999994,1.0,1.0,1.0,-9.536743e-09,1.40070915e-08,-3.5762786e-09,1.0,0.99999994,1.0,1.0,1.5665344,0.7388974
LH_272,0.2809999883174896,-7.6770783e-07,1.0,-1.0963845,2.8466485,-0.3881163,1.0,0.9999999,0.99999994,1.0,2.9802322e-08,2.6226044e-08,-8.940697e-09,1.0,1.0,0.99999994,1.0,1.5503819,0.7722153
LH_273,0.18299999833106995,2.5725365e-06,0.9999999,-1.0190151,4.7436395,-0.31302625,1.0,1.0,1.0,1.0,-9.769574e-09,-5.3644182e-09,-2.324581e-08,0.99999994,0.99999994,0.9999999,0.9999998,1.4810729,0.89801073
LH_274,0.2750000059604645,1.0716915e-06,0.99999994,-1.1529976,2.8289871,-0.3786584,1.0,0.9999999,1.0,1.0,-7.897615e-09,-1.07288365e-08,-2.3841857e-09,0.99999994,0.9999999,0.99999994,1.0,1.5122627,0.8444295
LH_275,0.34700000286102295,2.129078e-06,1.0,-1.103186,3.032561,-0.36867917,1.0,1.0,1.0,1.0,-3.5762786e-09,-4.7683715e-09,-2.3841857e-09,0.99999994,1.0,1.0,1.0,1.5034,0.8601096
LH_276,0.4458000063896179,2.244711e-06,0.9999999,-0.89116293,3.6857471,-0.27143776,1.0,0.99999994,0.99999994,0.9999998,2.8014183e-08,7.7486035e-09,1.0579824e-08,1.0,1.0,1.0,1.0,1.4273181,0.981205
LH_277,0.36059999465942383,-9.0241434e-07,1.0,-1.1691751,3.9036784,-0.22270894,0.9999999,1.0,0.99999994,1.0,4.7683715e-09,6.8545343e-09,-1.1920929e-09,1.0,0.99999994,0.9999999,0.99999994,1.4111949,1.0042553
LH_278,0.15780000388622284,-4.6730042e-07,1.0,-1.2234321,4.2848234,-0.27459592,1.0,1.0,1.0,0.99999994,-1.1920929e-08,-2.1457673e-08,-7.7486035e-09,1.0,0.9999999,1.0,0.99999994,1.5334995,0.8052199
LH_279,0.40939998626708984,-2.3412704e-06,1.0000001,-1.080863,3.5836973,-0.34794545,1.0,1.0,0.99999994,1.0,2.5704503e-09,5.289912e-09,-2.3841857e-09,1.0,1.0,0.99999994,0.9999998,1.4604415,0.93118775
LH_280,0.34139999747276306,1.7595291e-06,1.0,-1.0992767,3.4279253,-0.34810495,1.0000001,0.99999994,0.99999994,1.0,-3.7252903e-09,-1.4305114e-08,-1.3113022e-08,0.99999994,1.0,1.0,1.0,1.4844667,0.89238966
LH_281,0.28380000591278076,2.1362305e-06,1.0,-1.0593821,3.212076,-0.28579462,1.0,0.99999994,0.99999994,0.9999998,3.2782554e-09,-6.556511e-09,-3.8743018e-09,0.9999999,0.99999994,0.99999994,0.9999998,1.51912,0.83203006
LH_282,0.4174000024795532,-1.9490719e-07,1.0,-0.88452923,3.8081706,-0.37696028,1.0,1.0,1.0,1.0,-1.0579824e-08,-6.556511e-09,-2.3841858e-08,0.9999999,0.99999994,0.9999999,0.99999994,1.4934702,0.8772382
LH_283,0.45820000767707825,-1.4853478e-06,1.0,-1.1134756,3.5260625,-0.29284993,1.0,1.0,1.0,1.0,6.2584875e-09,-5.9604643e-10,-1.2181699e-08,1.0,1.0,1.0,1.0,1.5079117,0.85217535
LH_284,0.28299999237060547,3.0732156e-06,1.0,-1.1471611,3.0241241,-0.35475308,1.0,1.0,1.0,0.99999994,2.3394824e-08,-4.7683715e-09,2.324581e-08,1.0,0.99999994,0.99999994,1.0,1.5888973,0.6894962
LH_285,0.32100000977516174,3.861189e-06,1.0,-1.1342031,3.1162405,-0.3132766,1.0,1.0,0.99999994,0.99999994,1.4305114e-08,-4.172325e-09,1.07288365e-08,1.0,1.0,1.0,1.0,1.5885644,0.69026345
LH_286,0.2757999897003174,-1.1694432e-06,1.0,-1.0102364,3.4471931,-0.32582617,1.0,1.0,0.99999994,1.0,-7.450581e-09,1.1920929e-08,-1.6391277e-09,0.9999999,0.99999994,0.99999994,1.0,1.4406902,0.9614634
LH_287,0.43059998750686646,-6.198883e-08,1.0,-1.0896233,2.791278,-0.30051664,1.0,0.99999994,1.0,1.0,5.9604646e-09,-2.3841857e-09,-2.3841857e-09,0.9999999,0.9999999,0.99999994,0.9999998,1.5907512,0.68520796
LH_288,0.14100000262260437,-1.4054775e-06,1.0,-1.1416639,3.7496572,-0.328286,1.0,1.0,1.0,0.9999998,-5.3644182e-09,5.9604646e-09,0.0,1.0,1.0,1.0,1.0,1.5298864,0.8120638
LH_289,0.20739999413490295,-3.0875205e-07,1.0,-1.0853096,3.2969475,-0.30981568,1.0,1.0,1.0,1.0,-2.5629998e-08,-2.0079314e-08,-2.5331974e-09,1.0,1.0,1.0,1.0,1.5548637,0.7631508
LH_290,0.37139999866485596,-4.210472e-06,0.99999994,-1.0335839,3.6775453,-0.2572391,1.0,1.0,0.99999994,1.0,-5.3644182e-09,2.1234154e-08,1.3113022e-08,1.0,1.0,0.9999999,1.0,1.4835261,0.893952
LH_291,0.3118000030517578,1.2409687e-06,1.0,-0.9263171,3.6103303,-0.37331492,1.0,1.0,1.0,0.99999994,-2.026558e-08,2.324581e-08,3.9339067e-08,1.0,1.0,0.99999994,0.99999994,1.4079714,1.0087696
LH_292,0.4925999939441681,-2.682209e-07,1.0,-1.0607954,3.4989238,-0.26198137,1.0,1.0,0.9999999,0.99999994,3.8743018e-09,-1.15484e-08,8.34465e-09,1.0,1.0,0.99999994,0.9999998,1.4167577,0.9963924
LH_293,0.2978000044822693,-5.8746336e-06,1.0,-1.0343261,4.8395953,-0.24994782,1.0,1.0,1.0,1.0,-2.7567149e-08,-1.3262033e-08,9.23872e-09,1.0,1.0,1.0000001,1.0,1.4107809,1.0048368
LH_294,0.2558000087738037,7.152557e-09,1.0,-1.0764222,3.0094225,-0.39794877,1.0,0.9999999,1.0,0.99999994,2.8312206e-09,-2.3841857e-09,-1.6242266e-08,1.0,1.0000001,1.0,1.0,1.5498929,0.7731964
LH_295,0.14900000393390656,-9.6559525e-08,1.0,-1.4022713,3.2230105,-0.22895867,1.0,1.0,1.0,1.0,5.9604646e-09,-2.6822091e-09,-5.3644182e-09,1.0,1.0,1.0,0.99999994,1.5360291,0.8003843
LH_296,0.24420000612735748,-2.0468235e-06,1.0,-1.0349011,3.4885736,-0.36305055,1.0,1.0,0.99999994,1.0,1.07288365e-08,-8.642673e-09,6.7800285e-09,0.99999994,0.99999994,1.0,1.0,1.4700717,0.91590875
LH_297,0.16099999845027924,1.8239021e-07,1.0,-1.2739518,3.0749767,-0.17497015,1.0,1.0,1.0,1.0,9.536743e-09,-5.9604646e-09,1.1920929e-09,0.9999999,1.0,1.0,1.0,1.4990106,0.8677369
LH_298,0.2709999978542328,4.1365624e-07,0.9999999,-1.0882785,3.5997994,-0.3389388,0.9999999,1.0,0.99999994,0.99999994,2.9802322e-10,1.5497207e-08,2.2351742e-08,1.0,0.9999999,1.0,1.0,1.454603,0.94028175
LH_299,0.2797999978065491,1.0693074e-06,0.99999994,-1.0088676,4.0811825,-0.33797386,0.99999994,1.0,0.9999999,0.99999994,7.7486035e-09,2.3841857e-09,1.7285346e-08,0.99999994,0.99999994,1.0,1.0,1.4901043,0.8829432
LH_300,0.2614000141620636,9.1075896e-07,0.99999994,-1.0951108,4.197655,-0.30554035,0.9999999,0.99999994,1.0,1.0,-4.7683715e-09,-4.7683715e-09,-5.066395e-09,0.9999999,1.0,1.0,1.0,1.4775711,0.90376055
LH_301,0.326200008392334,1.8453597e-06,0.9999999,-1.1312661,3.3625574,-0.31071067,0.99999994,0.9999999,0.99999994,1.0,-1.6391278e-08,-8.940697e-09,-4.7311186e-09,1.0,1.0,0.99999994,1.0,1.5250344,0.8211394
LH_302,0.24619999527931213,2.0635127e-06,1.0,-1.1069249,3.3568668,-0.40075418,0.9999998,1.0,0.99999994,1.0,-3.576279e-08,5.9604646e-09,-1.3113022e-08,1.0,0.99999994,1.0,1.0,1.4935005,0.877187
LH_303,0.15940000116825104,1.2874604e-07,1.0,-1.1139594,3.454525,-0.18084061,1.0,1.0,1.0,1.0,-5.662441e-09,-1.8551946e-08,2.0861626e-09,1.0,1.0,1.0,1.0,1.5353112,0.80176044
LH_304,0.19259999692440033,-2.92778e-06,1.0,-1.0081342,3.95477,-0.30573428,1.0,1.0,0.9999999,1.0,2.682209e-08,7.897615e-09,1.7285346e-08,1.0,1.0,1.0,1.0,1.5026151,0.8614798
LH_305,0.4569999873638153,-7.688999e-07,0.99999994,-1.1305373,3.360626,-0.28379446,1.0,1.0,0.9999999,1.0,1.1324882e-08,8.34465e-09,-1.847744e-08,0.99999994,1.0,0.9999999,1.0,1.4786325,0.90202314
LH_306,0.25099998712539673,-6.568432e-07,0.99999994,-1.0635417,5.114327,-0.22519287,1.0000001,1.0,0.99999994,1.0,-8.717179e-09,8.34465e-09,-1.66893e-08,1.0,1.0,1.0,1.0,1.4629998,0.9271633
LH_307,0.375,-3.247261e-06,1.0,-1.0784768,3.319594,-0.31291717,1.0,1.0,1.0,0.9999998,-1.5199184e-08,5.9604646e-09,1.1622905e-08,1.0,1.0,0.9999999,1.0,1.5170573,0.83578557
LH_308,0.3610000014305115,5.6028366e-08,1.0,-1.0197364,3.226135,-0.39776316,1.0,1.0,0.9999999,0.99999994,2.3841857e-09,4.7683715e-09,1.07288365e-08,1.0,1.0,0.9999999,1.0,1.5513474,0.7702737
LH_309,0.22259999811649323,5.424023e-08,1.0,-0.964514,4.1654973,-0.28366703,0.99999994,1.0,1.0,1.0,1.7285346e-08,2.3841857e-09,-4.7683715e-09,1.0,0.9999999,1.0,0.9999998,1.5018445,0.8628225
LH_310,0.19220000505447388,-6.532669e-07,1.0,-1.1269739,3.8166473,-0.27164292,1.0,0.99999994,0.9999999,0.9999998,-1.9073486e-08,4.7683715e-09,-1.5124678e-08,1.0,0.99999994,1.0,0.9999998,1.5524441,0.76806045
LH_311,0.10859999805688858,3.2782555e-06,0.9999999,-1.4290259,2.7087274,-0.077024385,1.0,0.99999994,1.0,1.0,5.9604643e-10,-5.2154063e-09,-2.3841857e-09,1.0,1.0,1.0,1.0,1.5875531,0.69258595
LH_312,0.1754000037908554,1.2111664e-06,1.0,-1.3839037,3.0530908,-0.12188834,1.0,1.0,1.0,1.0,1.8775463e-08,-1.66893e-08,4.7683715e-09,0.9999999,1.0,1.0,0.99999994,1.5505214,0.77193516
LH_313,0.1242000013589859,-2.8371812e-07,0.99999994,-1.1064886,3.5699122,-0.31006703,1.0,1.0,1.0,1.0,-1.3113022e-08,1.6093255e-08,-2.6226044e-08,1.0,1.0,0.9999999,1.0000001,1.51997,0.8304762
LH_314,0.16140000522136688,-9.1075896e-07,1.0,-1.1963637,4.03936,-0.12377493,0.9999999,1.0,1.0,1.0,-7.152557e-09,1.07288365e-08,-6.7949294e-08,1.0,1.0,0.9999999,1.0,1.5475795,0.777816
LH_315,0.34220001101493835,2.6345253e-07,1.0,-1.061215,2.7436075,-0.32177377,1.0,1.0,1.0,1.0,8.34465e-09,-1.1920929e-08,-2.1457673e-08,0.99999994,1.0,1.0,1.0,1.53333,0.8055429
LH_316,0.16339999437332153,1.1348725e-06,0.99999994,-1.125588,3.3479538,-0.3563959,1.0,0.99999994,1.0,1.0,-1.66893e-08,-7.152557e-09,7.152557e-09,0.9999999,0.99999994,0.99999994,1.0,1.5392882,0.794098
LH_317,0.4593999981880188,1.06096266e-07,1.0,-1.1931006,3.2652044,-0.1905185,1.0,1.0,0.99999994,1.0,2.8014183e-08,2.3841857e-09,1.07288365e-08,1.0,0.99999994,1.0000001,1.0,1.5637615,0.7447489
LH_318,0.4997999966144562,-4.718304e-06,0.99999994,-1.2773579,2.820715,-0.16448328,0.9999999,1.0,0.99999994,0.99999994,8.34465e-09,1.66893e-08,-1.9073486e-08,0.99999994,0.9999999,1.0,0.9999998,1.5023215,0.86199176
LH_319,0.4986000061035156,-2.3525954e-06,1.0,-0.99040115,4.090552,-0.34493306,0.9999998,1.0000001,1.0,1.0,1.4901161e-08,-1.6391278e-08,1.1920929e-09,1.0,1.0,1.0,0.99999994,1.477437,0.90398
LH_320,0.48820000886917114,3.0994414e-07,1.0,-1.0661964,3.160023,-0.36988202,1.0,1.0,1.0,1.0,1.1920929e-09,4.7683715e-09,-3.5762786e-09,1.0,0.9999999,0.9999999,1.0,1.6102905,0.6379372
LH_321,0.36500000953674316,4.2796137e-06,1.0,-0.91104835,4.0320396,-0.26581052,0.9999999,1.0,0.99999994,1.0,1.3113022e-08,-1.1920929e-09,4.172325e-09,0.9999999,1.0,1.0,1.0,1.4923733,0.87910265
LH_322,0.10499999672174454,1.1157989e-06,1.0,-1.2106799,3.017005,-0.37289208,1.0,1.0,1.0,1.0,1.2516975e-08,7.7486035e-09,-2.1457673e-08,1.0,0.99999994,0.9999999,1.0,1.5803802,0.7088005
LH_323,0.45660001039505005,2.95043e-06,1.0,-1.1496491,3.7281852,-0.2588756,1.0000001,0.99999994,1.0,1.0,-7.152557e-09,-2.9802323e-09,8.34465e-09,1.0000001,1.0,0.99999994,1.0,1.4589049,0.9335933
LH_324,0.11860000342130661,-1.4662743e-07,1.0,-1.1296335,3.4771862,-0.31190532,1.0,1.0,1.0,1.0,-1.4901161e-10,-1.07288365e-08,-2.8014183e-08,1.0,1.0,0.99999994,0.99999994,1.5789931,0.7118854
LH_325,0.11140000075101852,4.9948693e-07,1.0,-1.1274412,3.406789,-0.3303998,1.0,1.0,0.99999994,0.99999994,-1.66893e-08,4.172325e-09,7.152557e-09,1.0,0.99999994,1.0,0.9999998,1.5264778,0.81845284
