universe_id,universe_index,snapshot,path,exists,duplicate_count,total_rows,finite_mvir_rows,positive_mvir_rows,valid_builder_rows,omega_m,target_finite,top1000_feasible_without_padding,top1000_padding,top1000_padding_fraction,top1500_feasible_without_padding,top1500_padding,top1500_padding_fraction,top2000_feasible_without_padding,top2000_padding,top2000_padding_fraction
LH_622,622,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_622_hlist_0.75065.list,True,0,4931,4931,4931,4931,0.121,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_622,622,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_622_hlist_1.00000.list,True,0,5521,5521,5521,5521,0.121,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_623,623,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_623_hlist_0.20000.list,True,0,3791,3791,3791,3791,0.1786,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_623,623,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_623_hlist_0.25000.list,True,0,5282,5282,5282,5282,0.1786,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_623,623,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_623_hlist_0.51209.list,True,0,6268,6268,6268,6268,0.1786,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_623,623,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_623_hlist_0.75065.list,True,0,6083,6083,6083,6083,0.1786,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_623,623,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_623_hlist_1.00000.list,True,0,6326,6326,6326,6326,0.1786,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_624,624,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_624_hlist_0.20000.list,True,0,7251,7251,7251,7251,0.3794,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_624,624,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_624_hlist_0.25000.list,True,0,8103,8103,8103,8103,0.3794,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_624,624,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_624_hlist_0.51209.list,True,0,7630,7630,7630,7630,0.3794,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_624,624,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_624_hlist_0.75065.list,True,0,6650,6650,6650,6650,0.3794,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_624,624,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_624_hlist_1.00000.list,True,0,6457,6457,6457,6457,0.3794,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_625,625,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_625_hlist_0.20000.list,True,0,729,729,729,729,0.1238,True,False,271,0.271000,False,771,0.514000,False,1271,0.635500
LH_625,625,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_625_hlist_0.25000.list,True,0,1547,1547,1547,1547,0.1238,True,True,0,0.000000,True,0,0.000000,False,453,0.226500
LH_625,625,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_625_hlist_0.51209.list,True,0,4347,4347,4347,4347,0.1238,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_625,625,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_625_hlist_0.75065.list,True,0,4986,4986,4986,4986,0.1238,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_625,625,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_625_hlist_1.00000.list,True,0,5656,5656,5656,5656,0.1238,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_626,626,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_626_hlist_0.20000.list,True,0,7021,7021,7021,7021,0.3462,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_626,626,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_626_hlist_0.25000.list,True,0,7898,7898,7898,7898,0.3462,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_626,626,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_626_hlist_0.51209.list,True,0,7238,7238,7238,7238,0.3462,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_626,626,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_626_hlist_0.75065.list,True,0,6280,6280,6280,6280,0.3462,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_626,626,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_626_hlist_1.00000.list,True,0,6174,6174,6174,6174,0.3462,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_627,627,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_627_hlist_0.20000.list,True,0,7577,7577,7577,7577,0.4606,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_627,627,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_627_hlist_0.25000.list,True,0,8674,8674,8674,8674,0.4606,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_627,627,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_627_hlist_0.51209.list,True,0,8308,8308,8308,8308,0.4606,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_627,627,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_627_hlist_0.75065.list,True,0,7136,7136,7136,7136,0.4606,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_627,627,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_627_hlist_1.00000.list,True,0,6828,6828,6828,6828,0.4606,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_628,628,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_628_hlist_0.20000.list,True,0,6112,6112,6112,6112,0.2782,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_628,628,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_628_hlist_0.25000.list,True,0,7194,7194,7194,7194,0.2782,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_628,628,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_628_hlist_0.51209.list,True,0,7083,7083,7083,7083,0.2782,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_628,628,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_628_hlist_0.75065.list,True,0,6397,6397,6397,6397,0.2782,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_628,628,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_628_hlist_1.00000.list,True,0,6323,6323,6323,6323,0.2782,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_629,629,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_629_hlist_0.20000.list,True,0,784,784,784,784,0.1486,True,False,216,0.216000,False,716,0.477333,False,1216,0.608000
LH_629,629,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_629_hlist_0.25000.list,True,0,1946,1946,1946,1946,0.1486,True,True,0,0.000000,True,0,0.000000,False,54,0.027000
LH_629,629,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_629_hlist_0.51209.list,True,0,5170,5170,5170,5170,0.1486,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_629,629,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_629_hlist_0.75065.list,True,0,5894,5894,5894,5894,0.1486,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_629,629,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_629_hlist_1.00000.list,True,0,6517,6517,6517,6517,0.1486,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_630,630,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_630_hlist_0.20000.list,True,0,8016,8016,8016,8016,0.3718,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_630,630,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_630_hlist_0.25000.list,True,0,8573,8573,8573,8573,0.3718,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_630,630,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_630_hlist_0.51209.list,True,0,7573,7573,7573,7573,0.3718,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_630,630,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_630_hlist_0.75065.list,True,0,6731,6731,6731,6731,0.3718,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_630,630,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_630_hlist_1.00000.list,True,0,6426,6426,6426,6426,0.3718,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_631,631,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_631_hlist_0.20000.list,True,0,1719,1719,1719,1719,0.2022,True,True,0,0.000000,True,0,0.000000,False,281,0.140500
LH_631,631,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_631_hlist_0.25000.list,True,0,3156,3156,3156,3156,0.2022,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_631,631,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_631_hlist_0.51209.list,True,0,6460,6460,6460,6460,0.2022,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_631,631,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_631_hlist_0.75065.list,True,0,6537,6537,6537,6537,0.2022,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_631,631,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_631_hlist_1.00000.list,True,0,6918,6918,6918,6918,0.2022,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_632,632,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_632_hlist_0.20000.list,True,0,3413,3413,3413,3413,0.2702,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_632,632,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_632_hlist_0.25000.list,True,0,4944,4944,4944,4944,0.2702,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_632,632,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_632_hlist_0.51209.list,True,0,7339,7339,7339,7339,0.2702,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_632,632,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_632_hlist_0.75065.list,True,0,7268,7268,7268,7268,0.2702,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_632,632,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_632_hlist_1.00000.list,True,0,7522,7522,7522,7522,0.2702,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_633,633,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_633_hlist_0.20000.list,True,0,5593,5593,5593,5593,0.3962,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_633,633,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_633_hlist_0.25000.list,True,0,6853,6853,6853,6853,0.3962,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_633,633,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_633_hlist_0.51209.list,True,0,8436,8436,8436,8436,0.3962,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_633,633,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_633_hlist_0.75065.list,True,0,7632,7632,7632,7632,0.3962,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_633,633,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_633_hlist_1.00000.list,True,0,7135,7135,7135,7135,0.3962,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_634,634,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_634_hlist_0.20000.list,True,0,4144,4144,4144,4144,0.2622,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_634,634,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_634_hlist_0.25000.list,True,0,5465,5465,5465,5465,0.2622,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_634,634,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_634_hlist_0.51209.list,True,0,7176,7176,7176,7176,0.2622,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_634,634,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_634_hlist_0.75065.list,True,0,6744,6744,6744,6744,0.2622,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_634,634,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_634_hlist_1.00000.list,True,0,6784,6784,6784,6784,0.2622,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_635,635,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_635_hlist_0.20000.list,True,0,2119,2119,2119,2119,0.1066,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_635,635,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_635_hlist_0.25000.list,True,0,3219,3219,3219,3219,0.1066,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_635,635,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_635_hlist_0.51209.list,True,0,4163,4163,4163,4163,0.1066,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_635,635,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_635_hlist_0.75065.list,True,0,4332,4332,4332,4332,0.1066,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_635,635,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_635_hlist_1.00000.list,True,0,4718,4718,4718,4718,0.1066,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_636,636,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_636_hlist_0.20000.list,True,0,5919,5919,5919,5919,0.2378,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_636,636,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_636_hlist_0.25000.list,True,0,6837,6837,6837,6837,0.2378,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_636,636,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_636_hlist_0.51209.list,True,0,6471,6471,6471,6471,0.2378,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_636,636,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_636_hlist_0.75065.list,True,0,5880,5880,5880,5880,0.2378,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_636,636,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_636_hlist_1.00000.list,True,0,6006,6006,6006,6006,0.2378,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_637,637,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_637_hlist_0.20000.list,True,0,7645,7645,7645,7645,0.3958,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_637,637,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_637_hlist_0.25000.list,True,0,8301,8301,8301,8301,0.3958,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_637,637,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_637_hlist_0.51209.list,True,0,7240,7240,7240,7240,0.3958,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_637,637,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_637_hlist_0.75065.list,True,0,6077,6077,6077,6077,0.3958,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_637,637,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_637_hlist_1.00000.list,True,0,5728,5728,5728,5728,0.3958,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_638,638,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_638_hlist_0.20000.list,True,0,3542,3542,3542,3542,0.4066,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_638,638,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_638_hlist_0.25000.list,True,0,5280,5280,5280,5280,0.4066,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_638,638,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_638_hlist_0.51209.list,True,0,8695,8695,8695,8695,0.4066,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_638,638,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_638_hlist_0.75065.list,True,0,8455,8455,8455,8455,0.4066,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_638,638,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_638_hlist_1.00000.list,True,0,8388,8388,8388,8388,0.4066,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_639,639,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_639_hlist_0.20000.list,True,0,5677,5677,5677,5677,0.2426,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_639,639,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_639_hlist_0.25000.list,True,0,6905,6905,6905,6905,0.2426,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_639,639,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_639_hlist_0.51209.list,True,0,6880,6880,6880,6880,0.2426,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_639,639,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_639_hlist_0.75065.list,True,0,6208,6208,6208,6208,0.2426,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_639,639,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_639_hlist_1.00000.list,True,0,6256,6256,6256,6256,0.2426,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_640,640,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_640_hlist_0.20000.list,True,0,6867,6867,6867,6867,0.3894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_640,640,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_640_hlist_0.25000.list,True,0,7994,7994,7994,7994,0.3894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_640,640,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_640_hlist_0.51209.list,True,0,7865,7865,7865,7865,0.3894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_640,640,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_640_hlist_0.75065.list,True,0,6731,6731,6731,6731,0.3894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_640,640,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_640_hlist_1.00000.list,True,0,6392,6392,6392,6392,0.3894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_641,641,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_641_hlist_0.20000.list,True,0,1785,1785,1785,1785,0.241,True,True,0,0.000000,True,0,0.000000,False,215,0.107500
LH_641,641,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_641_hlist_0.25000.list,True,0,3386,3386,3386,3386,0.241,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_641,641,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_641_hlist_0.51209.list,True,0,6904,6904,6904,6904,0.241,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_641,641,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_641_hlist_0.75065.list,True,0,7066,7066,7066,7066,0.241,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_641,641,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_641_hlist_1.00000.list,True,0,7264,7264,7264,7264,0.241,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_642,642,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_642_hlist_0.20000.list,True,0,6685,6685,6685,6685,0.4818,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_642,642,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_642_hlist_0.25000.list,True,0,8084,8084,8084,8084,0.4818,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_642,642,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_642_hlist_0.51209.list,True,0,9066,9066,9066,9066,0.4818,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_642,642,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_642_hlist_0.75065.list,True,0,7658,7658,7658,7658,0.4818,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_642,642,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_642_hlist_1.00000.list,True,0,7361,7361,7361,7361,0.4818,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_643,643,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_643_hlist_0.20000.list,True,0,6944,6944,6944,6944,0.363,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_643,643,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_643_hlist_0.25000.list,True,0,7690,7690,7690,7690,0.363,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_643,643,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_643_hlist_0.51209.list,True,0,7243,7243,7243,7243,0.363,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_643,643,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_643_hlist_0.75065.list,True,0,6333,6333,6333,6333,0.363,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_643,643,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_643_hlist_1.00000.list,True,0,5975,5975,5975,5975,0.363,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_644,644,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_644_hlist_0.20000.list,True,0,3395,3395,3395,3395,0.2026,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_644,644,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_644_hlist_0.25000.list,True,0,4990,4990,4990,4990,0.2026,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_644,644,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_644_hlist_0.51209.list,True,0,6552,6552,6552,6552,0.2026,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_644,644,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_644_hlist_0.75065.list,True,0,6310,6310,6310,6310,0.2026,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_644,644,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_644_hlist_1.00000.list,True,0,6644,6644,6644,6644,0.2026,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_645,645,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_645_hlist_0.20000.list,True,0,5479,5479,5479,5479,0.317,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_645,645,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_645_hlist_0.25000.list,True,0,6813,6813,6813,6813,0.317,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_645,645,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_645_hlist_0.51209.list,True,0,7410,7410,7410,7410,0.317,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_645,645,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_645_hlist_0.75065.list,True,0,6417,6417,6417,6417,0.317,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_645,645,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_645_hlist_1.00000.list,True,0,6506,6506,6506,6506,0.317,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_646,646,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_646_hlist_0.20000.list,True,0,7672,7672,7672,7672,0.4426,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_646,646,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_646_hlist_0.25000.list,True,0,8567,8567,8567,8567,0.4426,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_646,646,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_646_hlist_0.51209.list,True,0,8003,8003,8003,8003,0.4426,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_646,646,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_646_hlist_0.75065.list,True,0,6734,6734,6734,6734,0.4426,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_646,646,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_646_hlist_1.00000.list,True,0,6324,6324,6324,6324,0.4426,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_647,647,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_647_hlist_0.20000.list,True,0,333,333,333,333,0.1526,True,False,667,0.667000,False,1167,0.778000,False,1667,0.833500
LH_647,647,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_647_hlist_0.25000.list,True,0,1770,1770,1770,1770,0.1526,True,True,0,0.000000,True,0,0.000000,False,230,0.115000
LH_647,647,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_647_hlist_0.51209.list,True,0,5133,5133,5133,5133,0.1526,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_647,647,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_647_hlist_0.75065.list,True,0,5644,5644,5644,5644,0.1526,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_647,647,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_647_hlist_1.00000.list,True,0,6204,6204,6204,6204,0.1526,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_648,648,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_648_hlist_0.20000.list,True,0,4883,4883,4883,4883,0.2182,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_648,648,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_648_hlist_0.25000.list,True,0,5860,5860,5860,5860,0.2182,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_648,648,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_648_hlist_0.51209.list,True,0,6021,6021,6021,6021,0.2182,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_648,648,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_648_hlist_0.75065.list,True,0,5600,5600,5600,5600,0.2182,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_648,648,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_648_hlist_1.00000.list,True,0,5644,5644,5644,5644,0.2182,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_649,649,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_649_hlist_0.20000.list,True,0,6387,6387,6387,6387,0.4246,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_649,649,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_649_hlist_0.25000.list,True,0,7761,7761,7761,7761,0.4246,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_649,649,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_649_hlist_0.51209.list,True,0,8399,8399,8399,8399,0.4246,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_649,649,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_649_hlist_0.75065.list,True,0,7100,7100,7100,7100,0.4246,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_649,649,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_649_hlist_1.00000.list,True,0,6853,6853,6853,6853,0.4246,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_650,650,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_650_hlist_0.20000.list,True,0,4246,4246,4246,4246,0.1958,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_650,650,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_650_hlist_0.25000.list,True,0,5540,5540,5540,5540,0.1958,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_650,650,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_650_hlist_0.51209.list,True,0,5978,5978,5978,5978,0.1958,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
