universe_id,universe_index,snapshot,path,status,error,raw_halo_count,valid_real_halo_count,at_least_1500,padded_slots_top1500,padded_slot_percentage
LH_583,583,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_583_hlist_0.20000.list,PASS,,8869,8869,True,0,0.0
LH_583,583,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_583_hlist_0.25000.list,PASS,,9292,9292,True,0,0.0
LH_583,583,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_583_hlist_0.51209.list,PASS,,7465,7465,True,0,0.0
LH_583,583,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_583_hlist_0.75065.list,PASS,,6160,6160,True,0,0.0
LH_583,583,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_583_hlist_1.00000.list,PASS,,5769,5769,True,0,0.0
LH_584,584,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_584_hlist_0.20000.list,PASS,,3490,3490,True,0,0.0
LH_584,584,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_584_hlist_0.25000.list,PASS,,4487,4487,True,0,0.0
LH_584,584,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_584_hlist_0.51209.list,PASS,,5297,5297,True,0,0.0
LH_584,584,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_584_hlist_0.75065.list,PASS,,5213,5213,True,0,0.0
LH_584,584,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_584_hlist_1.00000.list,PASS,,5526,5526,True,0,0.0
LH_585,585,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_585_hlist_0.20000.list,PASS,,5078,5078,True,0,0.0
LH_585,585,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_585_hlist_0.25000.list,PASS,,6749,6749,True,0,0.0
LH_585,585,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_585_hlist_0.51209.list,PASS,,8148,8148,True,0,0.0
LH_585,585,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_585_hlist_0.75065.list,PASS,,7245,7245,True,0,0.0
LH_585,585,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_585_hlist_1.00000.list,PASS,,7020,7020,True,0,0.0
LH_586,586,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_586_hlist_0.20000.list,PASS,,2969,2969,True,0,0.0
LH_586,586,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_586_hlist_0.25000.list,PASS,,3989,3989,True,0,0.0
LH_586,586,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_586_hlist_0.51209.list,PASS,,4862,4862,True,0,0.0
LH_586,586,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_586_hlist_0.75065.list,PASS,,4850,4850,True,0,0.0
LH_586,586,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_586_hlist_1.00000.list,PASS,,5227,5227,True,0,0.0
LH_587,587,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_587_hlist_0.20000.list,PASS,,5149,5149,True,0,0.0
LH_587,587,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_587_hlist_0.25000.list,PASS,,6569,6569,True,0,0.0
LH_587,587,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_587_hlist_0.51209.list,PASS,,7740,7740,True,0,0.0
LH_587,587,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_587_hlist_0.75065.list,PASS,,6981,6981,True,0,0.0
LH_587,587,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_587_hlist_1.00000.list,PASS,,6792,6792,True,0,0.0
LH_588,588,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_588_hlist_0.20000.list,PASS,,3934,3934,True,0,0.0
LH_588,588,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_588_hlist_0.25000.list,PASS,,5476,5476,True,0,0.0
LH_588,588,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_588_hlist_0.51209.list,PASS,,8031,8031,True,0,0.0
LH_588,588,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_588_hlist_0.75065.list,PASS,,7537,7537,True,0,0.0
LH_588,588,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_588_hlist_1.00000.list,PASS,,7387,7387,True,0,0.0
LH_589,589,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_589_hlist_0.20000.list,PASS,,4321,4321,True,0,0.0
LH_589,589,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_589_hlist_0.25000.list,PASS,,6058,6058,True,0,0.0
LH_589,589,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_589_hlist_0.51209.list,PASS,,8701,8701,True,0,0.0
LH_589,589,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_589_hlist_0.75065.list,PASS,,8109,8109,True,0,0.0
LH_589,589,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_589_hlist_1.00000.list,PASS,,7828,7828,True,0,0.0
LH_590,590,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_590_hlist_0.20000.list,PASS,,6078,6078,True,0,0.0
LH_590,590,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_590_hlist_0.25000.list,PASS,,7336,7336,True,0,0.0
LH_590,590,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_590_hlist_0.51209.list,PASS,,7350,7350,True,0,0.0
LH_590,590,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_590_hlist_0.75065.list,PASS,,6503,6503,True,0,0.0
LH_590,590,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_590_hlist_1.00000.list,PASS,,6327,6327,True,0,0.0
LH_591,591,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_591_hlist_0.20000.list,PASS,,5896,5896,True,0,0.0
LH_591,591,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_591_hlist_0.25000.list,PASS,,7220,7220,True,0,0.0
LH_591,591,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_591_hlist_0.51209.list,PASS,,8103,8103,True,0,0.0
LH_591,591,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_591_hlist_0.75065.list,PASS,,7241,7241,True,0,0.0
LH_591,591,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_591_hlist_1.00000.list,PASS,,7034,7034,True,0,0.0
LH_592,592,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_592_hlist_0.20000.list,PASS,,8018,8018,True,0,0.0
LH_592,592,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_592_hlist_0.25000.list,PASS,,8737,8737,True,0,0.0
LH_592,592,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_592_hlist_0.51209.list,PASS,,7968,7968,True,0,0.0
LH_592,592,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_592_hlist_0.75065.list,PASS,,6708,6708,True,0,0.0
LH_592,592,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_592_hlist_1.00000.list,PASS,,6295,6295,True,0,0.0
LH_593,593,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_593_hlist_0.20000.list,PASS,,4084,4084,True,0,0.0
LH_593,593,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_593_hlist_0.25000.list,PASS,,5685,5685,True,0,0.0
LH_593,593,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_593_hlist_0.51209.list,PASS,,7720,7720,True,0,0.0
LH_593,593,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_593_hlist_0.75065.list,PASS,,7102,7102,True,0,0.0
LH_593,593,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_593_hlist_1.00000.list,PASS,,7109,7109,True,0,0.0
LH_594,594,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_594_hlist_0.20000.list,PASS,,2403,2403,True,0,0.0
LH_594,594,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_594_hlist_0.25000.list,PASS,,3817,3817,True,0,0.0
LH_594,594,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_594_hlist_0.51209.list,PASS,,6250,6250,True,0,0.0
LH_594,594,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_594_hlist_0.75065.list,PASS,,6183,6183,True,0,0.0
LH_594,594,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_594_hlist_1.00000.list,PASS,,6487,6487,True,0,0.0
LH_595,595,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_595_hlist_0.20000.list,PASS,,6769,6769,True,0,0.0
LH_595,595,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_595_hlist_0.25000.list,PASS,,7931,7931,True,0,0.0
LH_595,595,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_595_hlist_0.51209.list,PASS,,8167,8167,True,0,0.0
LH_595,595,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_595_hlist_0.75065.list,PASS,,7114,7114,True,0,0.0
LH_595,595,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_595_hlist_1.00000.list,PASS,,6828,6828,True,0,0.0
LH_596,596,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_596_hlist_0.20000.list,PASS,,5545,5545,True,0,0.0
LH_596,596,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_596_hlist_0.25000.list,PASS,,7022,7022,True,0,0.0
LH_596,596,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_596_hlist_0.51209.list,PASS,,7955,7955,True,0,0.0
LH_596,596,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_596_hlist_0.75065.list,PASS,,7070,7070,True,0,0.0
LH_596,596,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_596_hlist_1.00000.list,PASS,,6953,6953,True,0,0.0
LH_597,597,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_597_hlist_0.20000.list,PASS,,5682,5682,True,0,0.0
LH_597,597,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_597_hlist_0.25000.list,PASS,,7242,7242,True,0,0.0
LH_597,597,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_597_hlist_0.51209.list,PASS,,8627,8627,True,0,0.0
LH_597,597,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_597_hlist_0.75065.list,PASS,,7605,7605,True,0,0.0
LH_597,597,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_597_hlist_1.00000.list,PASS,,7284,7284,True,0,0.0
LH_598,598,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_598_hlist_0.20000.list,PASS,,5479,5479,True,0,0.0
LH_598,598,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_598_hlist_0.25000.list,PASS,,6758,6758,True,0,0.0
LH_598,598,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_598_hlist_0.51209.list,PASS,,6858,6858,True,0,0.0
LH_598,598,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_598_hlist_0.75065.list,PASS,,6226,6226,True,0,0.0
LH_598,598,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_598_hlist_1.00000.list,PASS,,6274,6274,True,0,0.0
LH_599,599,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_599_hlist_0.20000.list,PASS,,1564,1564,True,0,0.0
LH_599,599,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_599_hlist_0.25000.list,PASS,,2686,2686,True,0,0.0
LH_599,599,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_599_hlist_0.51209.list,PASS,,4615,4615,True,0,0.0
LH_599,599,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_599_hlist_0.75065.list,PASS,,4812,4812,True,0,0.0
LH_599,599,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_599_hlist_1.00000.list,PASS,,5374,5374,True,0,0.0
LH_600,600,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_600_hlist_0.20000.list,PASS,,4607,4607,True,0,0.0
LH_600,600,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_600_hlist_0.25000.list,PASS,,6206,6206,True,0,0.0
LH_600,600,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_600_hlist_0.51209.list,PASS,,8521,8521,True,0,0.0
LH_600,600,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_600_hlist_0.75065.list,PASS,,7917,7917,True,0,0.0
LH_600,600,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_600_hlist_1.00000.list,PASS,,7507,7507,True,0,0.0
LH_601,601,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_601_hlist_0.20000.list,PASS,,2891,2891,True,0,0.0
LH_601,601,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_601_hlist_0.25000.list,PASS,,4280,4280,True,0,0.0
LH_601,601,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_601_hlist_0.51209.list,PASS,,5220,5220,True,0,0.0
LH_601,601,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_601_hlist_0.75065.list,PASS,,5066,5066,True,0,0.0
LH_601,601,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_601_hlist_1.00000.list,PASS,,5419,5419,True,0,0.0
LH_602,602,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_602_hlist_0.20000.list,PASS,,3348,3348,True,0,0.0
LH_602,602,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_602_hlist_0.25000.list,PASS,,4589,4589,True,0,0.0
LH_602,602,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_602_hlist_0.51209.list,PASS,,5636,5636,True,0,0.0
LH_602,602,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_602_hlist_0.75065.list,PASS,,5533,5533,True,0,0.0
LH_602,602,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_602_hlist_1.00000.list,PASS,,5884,5884,True,0,0.0
LH_603,603,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_603_hlist_0.20000.list,PASS,,3033,3033,True,0,0.0
LH_603,603,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_603_hlist_0.25000.list,PASS,,4456,4456,True,0,0.0
LH_603,603,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_603_hlist_0.51209.list,PASS,,5155,5155,True,0,0.0
LH_603,603,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_603_hlist_0.75065.list,PASS,,5205,5205,True,0,0.0
LH_603,603,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_603_hlist_1.00000.list,PASS,,5628,5628,True,0,0.0
LH_604,604,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_604_hlist_0.20000.list,PASS,,1069,1069,False,431,28.733333333333334
LH_604,604,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_604_hlist_0.25000.list,PASS,,2432,2432,True,0,0.0
LH_604,604,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_604_hlist_0.51209.list,PASS,,5167,5167,True,0,0.0
LH_604,604,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_604_hlist_0.75065.list,PASS,,5373,5373,True,0,0.0
LH_604,604,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_604_hlist_1.00000.list,PASS,,5832,5832,True,0,0.0
LH_605,605,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_605_hlist_0.20000.list,PASS,,541,541,False,959,63.93333333333333
LH_605,605,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_605_hlist_0.25000.list,PASS,,1314,1314,False,186,12.4
LH_605,605,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_605_hlist_0.51209.list,PASS,,3905,3905,True,0,0.0
LH_605,605,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_605_hlist_0.75065.list,PASS,,4591,4591,True,0,0.0
LH_605,605,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_605_hlist_1.00000.list,PASS,,5192,5192,True,0,0.0
LH_606,606,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_606_hlist_0.20000.list,PASS,,2848,2848,True,0,0.0
LH_606,606,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_606_hlist_0.25000.list,PASS,,4033,4033,True,0,0.0
LH_606,606,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_606_hlist_0.51209.list,PASS,,5273,5273,True,0,0.0
LH_606,606,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_606_hlist_0.75065.list,PASS,,5360,5360,True,0,0.0
LH_606,606,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_606_hlist_1.00000.list,PASS,,5875,5875,True,0,0.0
LH_607,607,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_607_hlist_0.20000.list,PASS,,8266,8266,True,0,0.0
LH_607,607,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_607_hlist_0.25000.list,PASS,,8952,8952,True,0,0.0
LH_607,607,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_607_hlist_0.51209.list,PASS,,7520,7520,True,0,0.0
LH_607,607,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_607_hlist_0.75065.list,PASS,,6061,6061,True,0,0.0
LH_607,607,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_607_hlist_1.00000.list,PASS,,5818,5818,True,0,0.0
LH_608,608,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_608_hlist_0.20000.list,PASS,,3665,3665,True,0,0.0
LH_608,608,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_608_hlist_0.25000.list,PASS,,5412,5412,True,0,0.0
LH_608,608,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_608_hlist_0.51209.list,PASS,,7944,7944,True,0,0.0
LH_608,608,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_608_hlist_0.75065.list,PASS,,7448,7448,True,0,0.0
LH_608,608,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_608_hlist_1.00000.list,PASS,,7374,7374,True,0,0.0
LH_609,609,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_609_hlist_0.20000.list,PASS,,4331,4331,True,0,0.0
LH_609,609,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_609_hlist_0.25000.list,PASS,,5610,5610,True,0,0.0
LH_609,609,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_609_hlist_0.51209.list,PASS,,6623,6623,True,0,0.0
LH_609,609,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_609_hlist_0.75065.list,PASS,,6221,6221,True,0,0.0
LH_609,609,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_609_hlist_1.00000.list,PASS,,6515,6515,True,0,0.0
LH_610,610,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_610_hlist_0.20000.list,PASS,,6100,6100,True,0,0.0
LH_610,610,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_610_hlist_0.25000.list,PASS,,7358,7358,True,0,0.0
LH_610,610,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_610_hlist_0.51209.list,PASS,,7678,7678,True,0,0.0
LH_610,610,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_610_hlist_0.75065.list,PASS,,6838,6838,True,0,0.0
LH_610,610,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_610_hlist_1.00000.list,PASS,,6765,6765,True,0,0.0
LH_611,611,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_611_hlist_0.20000.list,PASS,,5088,5088,True,0,0.0
LH_611,611,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_611_hlist_0.25000.list,PASS,,6473,6473,True,0,0.0
LH_611,611,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_611_hlist_0.51209.list,PASS,,6868,6868,True,0,0.0
LH_611,611,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_611_hlist_0.75065.list,PASS,,6037,6037,True,0,0.0
LH_611,611,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_611_hlist_1.00000.list,PASS,,6036,6036,True,0,0.0
LH_612,612,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_612_hlist_0.20000.list,PASS,,7207,7207,True,0,0.0
LH_612,612,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_612_hlist_0.25000.list,PASS,,8273,8273,True,0,0.0
LH_612,612,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_612_hlist_0.51209.list,PASS,,8037,8037,True,0,0.0
LH_612,612,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_612_hlist_0.75065.list,PASS,,6835,6835,True,0,0.0
LH_612,612,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_612_hlist_1.00000.list,PASS,,6507,6507,True,0,0.0
LH_613,613,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_613_hlist_0.20000.list,PASS,,6446,6446,True,0,0.0
LH_613,613,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_613_hlist_0.25000.list,PASS,,7098,7098,True,0,0.0
LH_613,613,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_613_hlist_0.51209.list,PASS,,6496,6496,True,0,0.0
LH_613,613,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_613_hlist_0.75065.list,PASS,,5744,5744,True,0,0.0
LH_613,613,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_613_hlist_1.00000.list,PASS,,5789,5789,True,0,0.0
LH_614,614,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_614_hlist_0.20000.list,PASS,,4276,4276,True,0,0.0
LH_614,614,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_614_hlist_0.25000.list,PASS,,6020,6020,True,0,0.0
LH_614,614,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_614_hlist_0.51209.list,PASS,,8580,8580,True,0,0.0
LH_614,614,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_614_hlist_0.75065.list,PASS,,7833,7833,True,0,0.0
LH_614,614,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_614_hlist_1.00000.list,PASS,,7574,7574,True,0,0.0
LH_615,615,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_615_hlist_0.20000.list,PASS,,2341,2341,True,0,0.0
LH_615,615,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_615_hlist_0.25000.list,PASS,,3302,3302,True,0,0.0
LH_615,615,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_615_hlist_0.51209.list,PASS,,4244,4244,True,0,0.0
LH_615,615,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_615_hlist_0.75065.list,PASS,,4540,4540,True,0,0.0
LH_615,615,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_615_hlist_1.00000.list,PASS,,4981,4981,True,0,0.0
LH_616,616,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_616_hlist_0.20000.list,PASS,,415,415,False,1085,72.33333333333333
LH_616,616,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_616_hlist_0.25000.list,PASS,,1712,1712,True,0,0.0
LH_616,616,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_616_hlist_0.51209.list,PASS,,4656,4656,True,0,0.0
LH_616,616,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_616_hlist_0.75065.list,PASS,,5197,5197,True,0,0.0
LH_616,616,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_616_hlist_1.00000.list,PASS,,5919,5919,True,0,0.0
LH_617,617,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_617_hlist_0.20000.list,PASS,,7520,7520,True,0,0.0
