model,head_type,seed,target,prediction,residual,plotted_y,test_mae,test_rmse,test_r2,test_pearson
EvolveGCN-H,mlp,42,0.3874000012874603,0.3041638135910034,-0.08323618769645691,0.3041638135910034,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3353999853134155,0.3219705820083618,-0.013429403305053711,0.3219705820083618,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4374000132083893,0.35395193099975586,-0.08344808220863342,0.35395193099975586,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.19499999284744263,0.22715623676776886,0.03215624392032623,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.46779999136924744,0.3870786428451538,-0.08072134852409363,0.3870786428451538,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4458000063896179,0.43520793318748474,-0.010592073202133179,0.43520793318748474,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.16259999573230743,0.26243555545806885,0.09983555972576141,0.26243555545806885,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.49459999799728394,0.4455031752586365,-0.04909682273864746,0.4455031752586365,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2549999952316284,0.26408347487449646,0.009083479642868042,0.26408347487449646,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.21940000355243683,0.2412317991256714,0.021831795573234558,0.2412317991256714,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3434000015258789,0.303921103477478,-0.03947889804840088,0.303921103477478,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.38499999046325684,0.28805068135261536,-0.09694930911064148,0.28805068135261536,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.12300000339746475,0.22715623676776886,0.10415623337030411,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.1785999983549118,0.22715623676776886,0.048556238412857056,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.14339999854564667,0.23370854556560516,0.0903085470199585,0.23370854556560516,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.1550000011920929,0.23124825954437256,0.07624825835227966,0.23124825954437256,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.18299999833106995,0.22715623676776886,0.044156238436698914,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4474000036716461,0.3454091548919678,-0.10199084877967834,0.3454091548919678,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.47859999537467957,0.4587140679359436,-0.019885927438735962,0.4587140679359436,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2777999937534332,0.2861557602882385,0.008355766534805298,0.2861557602882385,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.16899999976158142,0.22715623676776886,0.05815623700618744,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.1534000039100647,0.2564030885696411,0.10300308465957642,0.2564030885696411,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.19580000638961792,0.34801703691482544,0.15221703052520752,0.34801703691482544,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.21140000224113464,0.26146793365478516,0.05006793141365051,0.26146793365478516,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4498000144958496,0.3381115794181824,-0.11168843507766724,0.3381115794181824,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4514000117778778,0.3664940297603607,-0.08490598201751709,0.3664940297603607,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.16779999434947968,0.22715623676776886,0.059356242418289185,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4702000021934509,0.3903471827507019,-0.07985281944274902,0.3903471827507019,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.32339999079704285,0.3031666874885559,-0.02023330330848694,0.3031666874885559,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.24420000612735748,0.2776026725769043,0.033402666449546814,0.2776026725769043,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.22540000081062317,0.2725779116153717,0.047177910804748535,0.2725779116153717,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.21220000088214874,0.22715623676776886,0.014956235885620117,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.33500000834465027,0.3254360854625702,-0.009563922882080078,0.3254360854625702,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2533999979496002,0.2749115824699402,0.021511584520339966,0.2749115824699402,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4878000020980835,0.4443690776824951,-0.04343092441558838,0.4443690776824951,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4074000120162964,0.4031522870063782,-0.004247725009918213,0.4031522870063782,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.14579999446868896,0.260260671377182,0.11446067690849304,0.260260671377182,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3962000012397766,0.3789931833744049,-0.017206817865371704,0.3789931833744049,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3630000054836273,0.43326812982559204,0.07026812434196472,0.43326812982559204,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2614000141620636,0.2380288690328598,-0.023371145129203796,0.2380288690328598,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4429999887943268,0.44736844301223755,0.004368454217910767,0.44736844301223755,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4546000063419342,0.4651440680027008,0.010544061660766602,0.4651440680027008,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4041999876499176,0.4113352298736572,0.007135242223739624,0.4113352298736572,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.14419999718666077,0.22715623676776886,0.0829562395811081,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.39820000529289246,0.2958575487136841,-0.10234245657920837,0.2958575487136841,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3102000057697296,0.36282163858413696,0.05262163281440735,0.36282163858413696,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2962000072002411,0.29930102825164795,0.0031010210514068604,0.29930102825164795,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.11659999936819077,0.22715623676776886,0.1105562373995781,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.19619999825954437,0.22715623676776886,0.030956238508224487,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.35100001096725464,0.30370625853538513,-0.04729375243186951,0.30370625853538513,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3614000082015991,0.37701529264450073,0.015615284442901611,0.37701529264450073,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2013999968767166,0.3626653254032135,0.1612653285264969,0.3626653254032135,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.16940000653266907,0.22715623676776886,0.05775623023509979,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.28220000863075256,0.2366219162940979,-0.04557809233665466,0.2366219162940979,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.10260000079870224,0.22715623676776886,0.12455623596906662,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.38100001215934753,0.46460282802581787,0.08360281586647034,0.46460282802581787,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.35339999198913574,0.28447219729423523,-0.06892779469490051,0.28447219729423523,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.28780001401901245,0.3074497580528259,0.019649744033813477,0.3074497580528259,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4097999930381775,0.35764211416244507,-0.05215787887573242,0.35764211416244507,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3222000002861023,0.3476799428462982,0.025479942560195923,0.3476799428462982,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.47620001435279846,0.3814932107925415,-0.09470680356025696,0.3814932107925415,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4869999885559082,0.41093915700912476,-0.07606083154678345,0.41093915700912476,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.23420000076293945,0.29019272327423096,0.055992722511291504,0.29019272327423096,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.12020000070333481,0.22715623676776886,0.10695623606443405,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.28299999237060547,0.25113528966903687,-0.031864702701568604,0.25113528966903687,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.13819999992847443,0.22715623676776886,0.08895623683929443,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3301999866962433,0.309103786945343,-0.02109619975090027,0.309103786945343,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.24899999797344208,0.3139219880104065,0.06492199003696442,0.3139219880104065,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.34540000557899475,0.35163238644599915,0.0062323808670043945,0.35163238644599915,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.17100000381469727,0.22715623676776886,0.056156232953071594,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4690000116825104,0.3092879354953766,-0.1597120761871338,0.3092879354953766,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.44859999418258667,0.3622802495956421,-0.08631974458694458,0.3622802495956421,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4918000102043152,0.3755817413330078,-0.11621826887130737,0.3755817413330078,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.35659998655319214,0.35787004232406616,0.0012700557708740234,0.35787004232406616,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.38179999589920044,0.30731117725372314,-0.0744888186454773,0.30731117725372314,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.13220000267028809,0.22715623676776886,0.09495623409748077,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.37619999051094055,0.34116584062576294,-0.03503414988517761,0.34116584062576294,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.33180001378059387,0.2922840714454651,-0.039515942335128784,0.2922840714454651,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4406000077724457,0.2828071713447571,-0.1577928364276886,0.2828071713447571,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.17059999704360962,0.22715623676776886,0.05655623972415924,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.13699999451637268,0.22715623676776886,0.09015624225139618,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.29980000853538513,0.27917662262916565,-0.020623385906219482,0.27917662262916565,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.46700000762939453,0.37533414363861084,-0.09166586399078369,0.37533414363861084,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.1477999985218048,0.22715623676776886,0.07935623824596405,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.334199994802475,0.2840058505535126,-0.0501941442489624,0.2840058505535126,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.33820000290870667,0.39808034896850586,0.059880346059799194,0.39808034896850586,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.11620000004768372,0.22715623676776886,0.11095623672008514,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3490000069141388,0.2967130243778229,-0.05228698253631592,0.2967130243778229,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.11779999732971191,0.22715623676776886,0.10935623943805695,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4262000024318695,0.47787535190582275,0.05167534947395325,0.47787535190582275,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.12620000541210175,0.22715623676776886,0.10095623135566711,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.28380000591278076,0.2933703064918518,0.009570300579071045,0.2933703064918518,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.32260000705718994,0.31569916009902954,-0.0069008469581604,0.31569916009902954,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.18539999425411224,0.22715623676776886,0.041756242513656616,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.44780001044273376,0.4240615665912628,-0.023738443851470947,0.4240615665912628,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
