model,graph_pooling,seed,target,prediction,residual,plotted_y,test_mae,test_rmse,test_r2,test_pearson
EvolveGCN-H,mean,123,0.3862000107765198,0.41780152916908264,0.031601518392562866,0.41780152916908264,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.21979999542236328,0.29132938385009766,0.07152938842773438,0.29132938385009766,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.3758000135421753,0.2084064483642578,-0.16739356517791748,0.2084064483642578,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.13899999856948853,0.21713633835315704,0.07813633978366852,0.21713633835315704,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.2709999978542328,0.24304506182670593,-0.027954936027526855,0.24304506182670593,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.13420000672340393,0.19034764170646667,0.056147634983062744,0.19034764170646667,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.43299999833106995,0.3212784230709076,-0.11172157526016235,0.3212784230709076,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.121799997985363,0.19961600005626678,0.07781600207090378,0.19961600005626678,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.32499998807907104,0.3789263069629669,0.053926318883895874,0.3789263069629669,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.28220000863075256,0.27006182074546814,-0.012138187885284424,0.27006182074546814,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.2962000072002411,0.32869085669517517,0.03249084949493408,0.32869085669517517,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.3490000069141388,0.3437596261501312,-0.005240380764007568,0.3437596261501312,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.3301999866962433,0.2851395010948181,-0.04506048560142517,0.2851395010948181,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.45660001039505005,0.46845266222953796,0.011852651834487915,0.46845266222953796,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.12020000070333481,0.16101279854774475,0.04081279784440994,0.16101279854774475,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.2533999979496002,0.23868641257286072,-0.014713585376739502,0.23868641257286072,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.25540000200271606,0.28650593757629395,0.03110593557357788,0.28650593757629395,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.26579999923706055,0.23505377769470215,-0.0307462215423584,0.23505377769470215,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.321399986743927,0.38259267807006836,0.06119269132614136,0.38259267807006836,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.17180000245571136,0.19744957983493805,0.025649577379226685,0.19744957983493805,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.11980000138282776,0.18576283752918243,0.06596283614635468,0.18576283752918243,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.2549999952316284,0.22603090107440948,-0.028969094157218933,0.22603090107440948,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.41179999709129333,0.46310803294181824,0.0513080358505249,0.46310803294181824,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.4690000116825104,0.3182864189147949,-0.15071359276771545,0.3182864189147949,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.26339998841285706,0.28882652521133423,0.025426536798477173,0.28882652521133423,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.35659998655319214,0.3259282112121582,-0.030671775341033936,0.3259282112121582,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.3393999934196472,0.34125077724456787,0.0018507838249206543,0.34125077724456787,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.39739999175071716,0.3175085186958313,-0.07989147305488586,0.3175085186958313,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.23420000076293945,0.25250163674354553,0.01830163598060608,0.25250163674354553,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.26460000872612,0.315477192401886,0.05087718367576599,0.315477192401886,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.3222000002861023,0.3390590250492096,0.0168590247631073,0.3390590250492096,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.125,0.16069689393043518,0.03569689393043518,0.16069689393043518,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.31380000710487366,0.37538573145866394,0.06158572435379028,0.37538573145866394,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.39820000529289246,0.33798155188560486,-0.0602184534072876,0.33798155188560486,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.16259999573230743,0.21727348864078522,0.05467349290847778,0.21727348864078522,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.31779998540878296,0.3375323414802551,0.019732356071472168,0.3375323414802551,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.3361999988555908,0.3630939722061157,0.026893973350524902,0.3630939722061157,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.2809999883174896,0.33891594409942627,0.057915955781936646,0.33891594409942627,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.29899999499320984,0.23917444050312042,-0.059825554490089417,0.23917444050312042,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.334199994802475,0.2877403199672699,-0.04645967483520508,0.2877403199672699,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.2750000059604645,0.30402716994285583,0.029027163982391357,0.30402716994285583,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean,123,0.16859999299049377,0.24836093187332153,0.07976093888282776,0.24836093187332153,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mean_max,123,0.44699999690055847,0.3187248706817627,-0.12827512621879578,0.3187248706817627,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.11659999936819077,0.13741903007030487,0.020819030702114105,0.13741903007030487,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.20499999821186066,0.20836400985717773,0.0033640116453170776,0.20836400985717773,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.2937999963760376,0.2694751024246216,-0.024324893951416016,0.2694751024246216,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4666000008583069,0.4115586280822754,-0.055041372776031494,0.4115586280822754,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3765999972820282,0.29674971103668213,-0.07985028624534607,0.29674971103668213,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3718000054359436,0.2547253966331482,-0.11707460880279541,0.2547253966331482,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.17059999704360962,0.10878886282444,-0.06181113421916962,0.10878886282444,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.38580000400543213,0.39755064249038696,0.011750638484954834,0.39755064249038696,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.10300000011920929,0.1972733438014984,0.09427334368228912,0.1972733438014984,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3553999960422516,0.3031843304634094,-0.05221566557884216,0.3031843304634094,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.33820000290870667,0.33896195888519287,0.0007619559764862061,0.33896195888519287,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4185999929904938,0.33189916610717773,-0.08670082688331604,0.33189916610717773,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4205999970436096,0.3906002640724182,-0.029999732971191406,0.3906002640724182,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4681999981403351,0.22475942969322205,-0.24344056844711304,0.22475942969322205,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3725999891757965,0.29922711849212646,-0.07337287068367004,0.29922711849212646,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3853999972343445,0.4018717408180237,0.0164717435836792,0.4018717408180237,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.16220000386238098,0.40229272842407227,0.24009272456169128,0.40229272842407227,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3353999853134155,0.29474562406539917,-0.04065436124801636,0.29474562406539917,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.1777999997138977,0.21825286746025085,0.04045286774635315,0.21825286746025085,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.47380000352859497,0.5018799304962158,0.02807992696762085,0.5018799304962158,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.2669999897480011,0.25710344314575195,-0.009896546602249146,0.25710344314575195,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4957999885082245,0.3906583786010742,-0.10514160990715027,0.3906583786010742,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.10859999805688858,0.1877889484167099,0.07918895035982132,0.1877889484167099,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4410000145435333,0.2960570156574249,-0.1449429988861084,0.2960570156574249,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.1469999998807907,0.13043126463890076,-0.016568735241889954,0.13043126463890076,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3970000147819519,0.3132094144821167,-0.0837906002998352,0.3132094144821167,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3962000012397766,0.3500624895095825,-0.04613751173019409,0.3500624895095825,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.2985999882221222,0.3230445981025696,0.024444609880447388,0.3230445981025696,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.41819998621940613,0.2873835265636444,-0.13081645965576172,0.2873835265636444,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.14180000126361847,0.20046181976795197,0.058661818504333496,0.20046181976795197,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4733999967575073,0.4290744662284851,-0.04432553052902222,0.4290744662284851,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.46219998598098755,0.4375118613243103,-0.024688124656677246,0.4375118613243103,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.35580000281333923,0.2658466696739197,-0.08995333313941956,0.2658466696739197,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3001999855041504,0.471831738948822,0.17163175344467163,0.471831738948822,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.48539999127388,0.3812577724456787,-0.1041422188282013,0.3812577724456787,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4325999915599823,0.48590123653411865,0.05330124497413635,0.48590123653411865,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.1809999942779541,0.22929814457893372,0.048298150300979614,0.22929814457893372,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4869999885559082,0.34366410970687866,-0.14333587884902954,0.34366410970687866,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.18780000507831573,0.2795986235141754,0.09179861843585968,0.2795986235141754,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.13459999859333038,0.16028843820095062,0.02568843960762024,0.16028843820095062,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.18019999563694,0.23980507254600525,0.05960507690906525,0.23980507254600525,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.10899999737739563,0.2216089814901352,0.11260898411273956,0.2216089814901352,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.1242000013589859,0.1683821976184845,0.044182196259498596,0.1683821976184845,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.453000009059906,0.3216921091079712,-0.13130789995193481,0.3216921091079712,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.42340001463890076,0.38734573125839233,-0.03605428338050842,0.38734573125839233,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.17260000109672546,0.17706283926963806,0.004462838172912598,0.17706283926963806,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.19140000641345978,0.34300535917282104,0.15160535275936127,0.34300535917282104,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4546000063419342,0.3115423917770386,-0.14305761456489563,0.3115423917770386,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.24379999935626984,0.2699940800666809,0.026194080710411072,0.2699940800666809,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4390000104904175,0.3117451071739197,-0.1272549033164978,0.3117451071739197,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.35019999742507935,0.26814478635787964,-0.08205521106719971,0.26814478635787964,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.2921999990940094,0.3052799701690674,0.013079971075057983,0.3052799701690674,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.131400004029274,0.2171686589717865,0.08576865494251251,0.2171686589717865,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.42419999837875366,0.6630011200904846,0.23880112171173096,0.6630011200904846,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.19660000503063202,0.282139390707016,0.08553938567638397,0.282139390707016,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.15299999713897705,0.16589799523353577,0.012897998094558716,0.16589799523353577,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.2085999995470047,0.23147734999656677,0.022877350449562073,0.23147734999656677,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.22300000488758087,0.23163333535194397,0.008633330464363098,0.23163333535194397,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.17100000381469727,0.09602595865726471,-0.07497404515743256,0.09602595865726471,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.47780001163482666,0.4521341919898987,-0.02566581964492798,0.4521341919898987,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.30379998683929443,0.2212330847978592,-0.08256690204143524,0.2212330847978592,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4790000021457672,-0.5391953587532043,-1.0181953608989716,-0.5391953587532043,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4758000075817108,0.40386903285980225,-0.07193097472190857,0.40386903285980225,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.15700000524520874,0.27001675963401794,0.1130167543888092,0.27001675963401794,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.27300000190734863,0.2602394223213196,-0.012760579586029053,0.2602394223213196,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.39340001344680786,0.2723209857940674,-0.12107902765274048,0.2723209857940674,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.31859999895095825,0.2691204249858856,-0.04947957396507263,0.2691204249858856,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.16619999706745148,0.1524033397436142,-0.01379665732383728,0.1524033397436142,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.17419999837875366,0.2207515835762024,0.04655158519744873,0.2207515835762024,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4018000066280365,0.36247915029525757,-0.03932085633277893,0.36247915029525757,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.36660000681877136,0.3621504008769989,-0.004449605941772461,0.3621504008769989,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.21220000088214874,0.2340662032365799,0.021866202354431152,0.2340662032365799,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.31940001249313354,0.2439754605293274,-0.07542455196380615,0.2439754605293274,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.47859999537467957,0.2737417221069336,-0.20485827326774597,0.2737417221069336,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3142000138759613,0.23159292340278625,-0.08260709047317505,0.23159292340278625,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.17739999294281006,0.2142457515001297,0.03684575855731964,0.2142457515001297,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3986000120639801,0.404598593711853,0.005998581647872925,0.404598593711853,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.1462000012397766,0.10474714636802673,-0.04145285487174988,0.10474714636802673,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.20900000631809235,0.21113091707229614,0.0021309107542037964,0.21113091707229614,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.40139999985694885,0.26587849855422974,-0.13552150130271912,0.26587849855422974,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.15780000388622284,0.33985990285873413,0.1820598989725113,0.33985990285873413,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.460999995470047,0.3843960762023926,-0.07660391926765442,0.3843960762023926,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.2766000032424927,0.24721942842006683,-0.029380574822425842,0.24721942842006683,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4498000144958496,0.3177034854888916,-0.132096529006958,0.3177034854888916,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.23579999804496765,0.30096763372421265,0.065167635679245,0.30096763372421265,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.1826000064611435,0.20757362246513367,0.024973616003990173,0.20757362246513367,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3709999918937683,0.33144301176071167,-0.03955698013305664,0.33144301176071167,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.16019999980926514,0.25789421796798706,0.09769421815872192,0.25789421796798706,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3181999921798706,0.39935302734375,0.0811530351638794,0.39935302734375,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3601999878883362,0.21076324582099915,-0.14943674206733704,0.21076324582099915,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.4041999876499176,0.3871258497238159,-0.017074137926101685,0.3871258497238159,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.16820000112056732,0.22436507046222687,0.056165069341659546,0.22436507046222687,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.33340001106262207,0.4186619520187378,0.08526194095611572,0.4186619520187378,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.22020000219345093,0.2832873463630676,0.0630873441696167,0.2832873463630676,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.387800008058548,0.3380172848701477,-0.04978272318840027,0.3380172848701477,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.20020000636577606,0.20661118626594543,0.0064111799001693726,0.20661118626594543,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.33059999346733093,0.3483070731163025,0.017707079648971558,0.3483070731163025,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.33180001378059387,0.3061741590499878,-0.02562585473060608,0.3061741590499878,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.31700000166893005,0.4053001403808594,0.08830013871192932,0.4053001403808594,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3294000029563904,0.29590219259262085,-0.03349781036376953,0.29590219259262085,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.2558000087738037,0.1657058298587799,-0.0900941789150238,0.1657058298587799,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.17499999701976776,0.29093921184539795,0.11593921482563019,0.29093921184539795,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.2029999941587448,0.23964272439479828,0.03664273023605347,0.23964272439479828,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.42500001192092896,0.28426888585090637,-0.14073112607002258,0.28426888585090637,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.44620001316070557,0.313051700592041,-0.13314831256866455,0.313051700592041,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.10740000009536743,0.12006159871816635,0.01266159862279892,0.12006159871816635,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.12860000133514404,0.18765458464622498,0.05905458331108093,0.18765458464622498,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.26899999380111694,0.2869310677051544,0.017931073904037476,0.2869310677051544,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.2282000035047531,0.3689073324203491,0.140707328915596,0.3689073324203491,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.3630000054836273,0.5079428553581238,0.14494284987449646,0.5079428553581238,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.13300000131130219,0.08109178394079208,-0.0519082173705101,0.08109178394079208,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
EvolveGCN-H,mean_max,123,0.49219998717308044,0.36488544940948486,-0.12731453776359558,0.36488544940948486,0.07537395588645887,0.11600114444702615,-0.033333312325786624,0.4621858525188119
